Using device: cuda, type: cuda
Model: Net(num_classes=10)
dataset=mnist | RFF(real-2N) | n_features(N)=40000 | output_feats=2N=80000 | sigma=10.0 | batch_size=256 | epochs=5000 | patience=500 | lr=0.001 | seed=42 | momentum=0.9 | log_file=rff_mnist_hidden_40000.txt | cpu=None | model_name=RFF | use_cache=True
[Epoch 01] train_loss=0.191393 | train_acc=94.306667% | train_correct=56584 | train_total=60000 | val_loss=0.0894874 | val_acc=97.3500000% | interpolacja=False | soft_intepolacja=False
[Epoch 02] train_loss=0.057496 | train_acc=98.565000% | train_correct=59139 | train_total=60000 | val_loss=0.0707615 | val_acc=97.8500000% | interpolacja=False | soft_intepolacja=False
[Epoch 03] train_loss=0.034856 | train_acc=99.335000% | train_correct=59601 | train_total=60000 | val_loss=0.0647456 | val_acc=98.0900000% | interpolacja=False | soft_intepolacja=False
[Epoch 04] train_loss=0.023981 | train_acc=99.700000% | train_correct=59820 | train_total=60000 | val_loss=0.0609885 | val_acc=98.1300000% | interpolacja=False | soft_intepolacja=False
[Epoch 05] train_loss=0.018391 | train_acc=99.815000% | train_correct=59889 | train_total=60000 | val_loss=0.0605046 | val_acc=98.0900000% | interpolacja=False | soft_intepolacja=False
[Epoch 06] train_loss=0.014527 | train_acc=99.900000% | train_correct=59940 | train_total=60000 | val_loss=0.0566160 | val_acc=98.2400000% | interpolacja=False | soft_intepolacja=False
[Epoch 07] train_loss=0.012031 | train_acc=99.945000% | train_correct=59967 | train_total=60000 | val_loss=0.0568298 | val_acc=98.1900000% | interpolacja=False | soft_intepolacja=False
[Epoch 08] train_loss=0.010235 | train_acc=99.965000% | train_correct=59979 | train_total=60000 | val_loss=0.0551263 | val_acc=98.2800000% | interpolacja=False | soft_intepolacja=False
[Epoch 09] train_loss=0.008899 | train_acc=99.980000% | train_correct=59988 | train_total=60000 | val_loss=0.0549936 | val_acc=98.2700000% | interpolacja=False | soft_intepolacja=False
[Epoch 10] train_loss=0.007858 | train_acc=99.985000% | train_correct=59991 | train_total=60000 | val_loss=0.0544277 | val_acc=98.2500000% | interpolacja=False | soft_intepolacja=False
[Epoch 11] train_loss=0.007092 | train_acc=99.990000% | train_correct=59994 | train_total=60000 | val_loss=0.0540876 | val_acc=98.3200000% | interpolacja=False | soft_intepolacja=False
[Epoch 12] train_loss=0.006383 | train_acc=99.991667% | train_correct=59995 | train_total=60000 | val_loss=0.0539417 | val_acc=98.3200000% | interpolacja=False | soft_intepolacja=False
[Epoch 13] train_loss=0.005845 | train_acc=99.995000% | train_correct=59997 | train_total=60000 | val_loss=0.0537288 | val_acc=98.2900000% | interpolacja=False | soft_intepolacja=False
[Epoch 14] train_loss=0.005393 | train_acc=99.996667% | train_correct=59998 | train_total=60000 | val_loss=0.0533288 | val_acc=98.3100000% | interpolacja=False | soft_intepolacja=False
[Epoch 15] train_loss=0.004984 | train_acc=99.998333% | train_correct=59999 | train_total=60000 | val_loss=0.0532397 | val_acc=98.3000000% | interpolacja=False | soft_intepolacja=False
[Epoch 16] train_loss=0.004681 | train_acc=99.998333% | train_correct=59999 | train_total=60000 | val_loss=0.0530774 | val_acc=98.3000000% | interpolacja=False | soft_intepolacja=False
[Epoch 17] train_loss=0.004373 | train_acc=99.996667% | train_correct=59998 | train_total=60000 | val_loss=0.0529712 | val_acc=98.2900000% | interpolacja=False | soft_intepolacja=False
[Epoch 18] train_loss=0.004125 | train_acc=100.000000% | train_correct=60000 | train_total=60000 | val_loss=0.0533305 | val_acc=98.3100000% | interpolacja=False | soft_intepolacja=True
[Epoch 19] train_loss=0.003896 | train_acc=99.998333% | train_correct=59999 | train_total=60000 | val_loss=0.0526615 | val_acc=98.3100000% | interpolacja=False | soft_intepolacja=False
[Epoch 20] train_loss=0.003689 | train_acc=100.000000% | train_correct=60000 | train_total=60000 | val_loss=0.0526534 | val_acc=98.3000000% | interpolacja=False | soft_intepolacja=True
[Epoch 21] train_loss=0.003499 | train_acc=100.000000% | train_correct=60000 | train_total=60000 | val_loss=0.0527535 | val_acc=98.2700000% | interpolacja=False | soft_intepolacja=True
[Epoch 22] train_loss=0.003344 | train_acc=100.000000% | train_correct=60000 | train_total=60000 | val_loss=0.0526825 | val_acc=98.3300000% | interpolacja=False | soft_intepolacja=True
[Epoch 23] train_loss=0.003193 | train_acc=100.000000% | train_correct=60000 | train_total=60000 | val_loss=0.0527922 | val_acc=98.3100000% | interpolacja=False | soft_intepolacja=True
[Epoch 24] train_loss=0.003048 | train_acc=100.000000% | train_correct=60000 | train_total=60000 | val_loss=0.0527405 | val_acc=98.3600000% | interpolacja=False | soft_intepolacja=True
[Epoch 25] train_loss=0.002930 | train_acc=100.000000% | train_correct=60000 | train_total=60000 | val_loss=0.0527029 | val_acc=98.3000000% | interpolacja=False | soft_intepolacja=True
[Epoch 26] train_loss=0.002814 | train_acc=100.000000% | train_correct=60000 | train_total=60000 | val_loss=0.0525336 | val_acc=98.3100000% | interpolacja=False | soft_intepolacja=True
[Epoch 27] train_loss=0.002714 | train_acc=100.000000% | train_correct=60000 | train_total=60000 | val_loss=0.0525808 | val_acc=98.3100000% | interpolacja=False | soft_intepolacja=True
[Epoch 28] train_loss=0.002609 | train_acc=100.000000% | train_correct=60000 | train_total=60000 | val_loss=0.0525690 | val_acc=98.2900000% | interpolacja=False | soft_intepolacja=True
[Epoch 29] train_loss=0.002521 | train_acc=100.000000% | train_correct=60000 | train_total=60000 | val_loss=0.0524454 | val_acc=98.3200000% | interpolacja=False | soft_intepolacja=True
[Epoch 30] train_loss=0.002440 | train_acc=100.000000% | train_correct=60000 | train_total=60000 | val_loss=0.0524691 | val_acc=98.3000000% | interpolacja=False | soft_intepolacja=True
[Epoch 31] train_loss=0.002353 | train_acc=100.000000% | train_correct=60000 | train_total=60000 | val_loss=0.0524401 | val_acc=98.2800000% | interpolacja=False | soft_intepolacja=True
[Epoch 32] train_loss=0.002280 | train_acc=100.000000% | train_correct=60000 | train_total=60000 | val_loss=0.0524006 | val_acc=98.3500000% | interpolacja=False | soft_intepolacja=True
[Epoch 33] train_loss=0.002214 | train_acc=100.000000% | train_correct=60000 | train_total=60000 | val_loss=0.0525585 | val_acc=98.2900000% | interpolacja=False | soft_intepolacja=True
[Epoch 34] train_loss=0.002144 | train_acc=100.000000% | train_correct=60000 | train_total=60000 | val_loss=0.0523222 | val_acc=98.3100000% | interpolacja=False | soft_intepolacja=True
[Epoch 35] train_loss=0.002085 | train_acc=100.000000% | train_correct=60000 | train_total=60000 | val_loss=0.0522377 | val_acc=98.3400000% | interpolacja=False | soft_intepolacja=True
[Epoch 36] train_loss=0.002025 | train_acc=100.000000% | train_correct=60000 | train_total=60000 | val_loss=0.0524585 | val_acc=98.3000000% | interpolacja=False | soft_intepolacja=True
[Epoch 37] train_loss=0.001968 | train_acc=100.000000% | train_correct=60000 | train_total=60000 | val_loss=0.0525497 | val_acc=98.3600000% | interpolacja=False | soft_intepolacja=True
[Epoch 38] train_loss=0.001922 | train_acc=100.000000% | train_correct=60000 | train_total=60000 | val_loss=0.0525349 | val_acc=98.3600000% | interpolacja=False | soft_intepolacja=True
[Epoch 39] train_loss=0.001866 | train_acc=100.000000% | train_correct=60000 | train_total=60000 | val_loss=0.0525368 | val_acc=98.3400000% | interpolacja=False | soft_intepolacja=True
[Epoch 40] train_loss=0.001827 | train_acc=100.000000% | train_correct=60000 | train_total=60000 | val_loss=0.0524828 | val_acc=98.3200000% | interpolacja=False | soft_intepolacja=True
[Epoch 41] train_loss=0.001779 | train_acc=100.000000% | train_correct=60000 | train_total=60000 | val_loss=0.0525613 | val_acc=98.3300000% | interpolacja=False | soft_intepolacja=True
[Epoch 42] train_loss=0.001735 | train_acc=100.000000% | train_correct=60000 | train_total=60000 | val_loss=0.0524542 | val_acc=98.3400000% | interpolacja=False | soft_intepolacja=True
[Epoch 43] train_loss=0.001696 | train_acc=100.000000% | train_correct=60000 | train_total=60000 | val_loss=0.0524539 | val_acc=98.3300000% | interpolacja=False | soft_intepolacja=True
[Epoch 44] train_loss=0.001657 | train_acc=100.000000% | train_correct=60000 | train_total=60000 | val_loss=0.0525399 | val_acc=98.3600000% | interpolacja=False | soft_intepolacja=True
[Epoch 45] train_loss=0.001619 | train_acc=100.000000% | train_correct=60000 | train_total=60000 | val_loss=0.0525356 | val_acc=98.2900000% | interpolacja=False | soft_intepolacja=True
[Epoch 46] train_loss=0.001585 | train_acc=100.000000% | train_correct=60000 | train_total=60000 | val_loss=0.0526127 | val_acc=98.3000000% | interpolacja=False | soft_intepolacja=True
[Epoch 47] train_loss=0.001555 | train_acc=100.000000% | train_correct=60000 | train_total=60000 | val_loss=0.0525442 | val_acc=98.3100000% | interpolacja=False | soft_intepolacja=True
[Epoch 48] train_loss=0.001520 | train_acc=100.000000% | train_correct=60000 | train_total=60000 | val_loss=0.0526467 | val_acc=98.3300000% | interpolacja=False | soft_intepolacja=True
[Epoch 49] train_loss=0.001487 | train_acc=100.000000% | train_correct=60000 | train_total=60000 | val_loss=0.0526643 | val_acc=98.3400000% | interpolacja=False | soft_intepolacja=True
[Epoch 50] train_loss=0.001458 | train_acc=100.000000% | train_correct=60000 | train_total=60000 | val_loss=0.0526141 | val_acc=98.3400000% | interpolacja=False | soft_intepolacja=True
[Epoch 51] train_loss=0.001431 | train_acc=100.000000% | train_correct=60000 | train_total=60000 | val_loss=0.0526322 | val_acc=98.3300000% | interpolacja=False | soft_intepolacja=True
[Epoch 52] train_loss=0.001404 | train_acc=100.000000% | train_correct=60000 | train_total=60000 | val_loss=0.0526156 | val_acc=98.3200000% | interpolacja=False | soft_intepolacja=True
[Epoch 53] train_loss=0.001378 | train_acc=100.000000% | train_correct=60000 | train_total=60000 | val_loss=0.0526324 | val_acc=98.3400000% | interpolacja=False | soft_intepolacja=True
[Epoch 54] train_loss=0.001352 | train_acc=100.000000% | train_correct=60000 | train_total=60000 | val_loss=0.0525649 | val_acc=98.3500000% | interpolacja=False | soft_intepolacja=True
[Epoch 55] train_loss=0.001328 | train_acc=100.000000% | train_correct=60000 | train_total=60000 | val_loss=0.0526786 | val_acc=98.3100000% | interpolacja=False | soft_intepolacja=True
[Epoch 56] train_loss=0.001305 | train_acc=100.000000% | train_correct=60000 | train_total=60000 | val_loss=0.0525858 | val_acc=98.3500000% | interpolacja=False | soft_intepolacja=True
[Epoch 57] train_loss=0.001282 | train_acc=100.000000% | train_correct=60000 | train_total=60000 | val_loss=0.0526590 | val_acc=98.3400000% | interpolacja=False | soft_intepolacja=True
[Epoch 58] train_loss=0.001260 | train_acc=100.000000% | train_correct=60000 | train_total=60000 | val_loss=0.0527000 | val_acc=98.2900000% | interpolacja=False | soft_intepolacja=True
[Epoch 59] train_loss=0.001238 | train_acc=100.000000% | train_correct=60000 | train_total=60000 | val_loss=0.0526647 | val_acc=98.3300000% | interpolacja=False | soft_intepolacja=True
[Epoch 60] train_loss=0.001218 | train_acc=100.000000% | train_correct=60000 | train_total=60000 | val_loss=0.0526480 | val_acc=98.3500000% | interpolacja=False | soft_intepolacja=True
[Epoch 61] train_loss=0.001199 | train_acc=100.000000% | train_correct=60000 | train_total=60000 | val_loss=0.0526378 | val_acc=98.3500000% | interpolacja=False | soft_intepolacja=True
[Epoch 62] train_loss=0.001179 | train_acc=100.000000% | train_correct=60000 | train_total=60000 | val_loss=0.0527597 | val_acc=98.3400000% | interpolacja=False | soft_intepolacja=True
[Epoch 63] train_loss=0.001161 | train_acc=100.000000% | train_correct=60000 | train_total=60000 | val_loss=0.0527711 | val_acc=98.3200000% | interpolacja=False | soft_intepolacja=True
[Epoch 64] train_loss=0.001143 | train_acc=100.000000% | train_correct=60000 | train_total=60000 | val_loss=0.0527009 | val_acc=98.3400000% | interpolacja=False | soft_intepolacja=True
[Epoch 65] train_loss=0.001126 | train_acc=100.000000% | train_correct=60000 | train_total=60000 | val_loss=0.0527752 | val_acc=98.3100000% | interpolacja=False | soft_intepolacja=True
[Epoch 66] train_loss=0.001108 | train_acc=100.000000% | train_correct=60000 | train_total=60000 | val_loss=0.0527571 | val_acc=98.3000000% | interpolacja=False | soft_intepolacja=True
[Epoch 67] train_loss=0.001093 | train_acc=100.000000% | train_correct=60000 | train_total=60000 | val_loss=0.0528435 | val_acc=98.3400000% | interpolacja=False | soft_intepolacja=True
[Epoch 68] train_loss=0.001076 | train_acc=100.000000% | train_correct=60000 | train_total=60000 | val_loss=0.0527007 | val_acc=98.3300000% | interpolacja=False | soft_intepolacja=True
[Epoch 69] train_loss=0.001062 | train_acc=100.000000% | train_correct=60000 | train_total=60000 | val_loss=0.0527459 | val_acc=98.3700000% | interpolacja=False | soft_intepolacja=True
[Epoch 70] train_loss=0.001047 | train_acc=100.000000% | train_correct=60000 | train_total=60000 | val_loss=0.0527697 | val_acc=98.3700000% | interpolacja=False | soft_intepolacja=True
[Epoch 71] train_loss=0.001032 | train_acc=100.000000% | train_correct=60000 | train_total=60000 | val_loss=0.0528077 | val_acc=98.3300000% | interpolacja=False | soft_intepolacja=True
[Epoch 72] train_loss=0.001017 | train_acc=100.000000% | train_correct=60000 | train_total=60000 | val_loss=0.0529237 | val_acc=98.3100000% | interpolacja=False | soft_intepolacja=True
[Epoch 73] train_loss=0.001004 | train_acc=100.000000% | train_correct=60000 | train_total=60000 | val_loss=0.0529606 | val_acc=98.3300000% | interpolacja=False | soft_intepolacja=True
[Epoch 74] train_loss=0.000990 | train_acc=100.000000% | train_correct=60000 | train_total=60000 | val_loss=0.0529570 | val_acc=98.3200000% | interpolacja=False | soft_intepolacja=True
[Epoch 75] train_loss=0.000978 | train_acc=100.000000% | train_correct=60000 | train_total=60000 | val_loss=0.0529992 | val_acc=98.3300000% | interpolacja=False | soft_intepolacja=True
[Epoch 76] train_loss=0.000965 | train_acc=100.000000% | train_correct=60000 | train_total=60000 | val_loss=0.0529458 | val_acc=98.2900000% | interpolacja=False | soft_intepolacja=True
[Epoch 77] train_loss=0.000953 | train_acc=100.000000% | train_correct=60000 | train_total=60000 | val_loss=0.0529577 | val_acc=98.3200000% | interpolacja=False | soft_intepolacja=True
[Epoch 78] train_loss=0.000940 | train_acc=100.000000% | train_correct=60000 | train_total=60000 | val_loss=0.0529396 | val_acc=98.3300000% | interpolacja=False | soft_intepolacja=True
[Epoch 79] train_loss=0.000929 | train_acc=100.000000% | train_correct=60000 | train_total=60000 | val_loss=0.0530040 | val_acc=98.3200000% | interpolacja=False | soft_intepolacja=True
[Epoch 80] train_loss=0.000917 | train_acc=100.000000% | train_correct=60000 | train_total=60000 | val_loss=0.0530676 | val_acc=98.3200000% | interpolacja=False | soft_intepolacja=True
[Epoch 81] train_loss=0.000906 | train_acc=100.000000% | train_correct=60000 | train_total=60000 | val_loss=0.0530370 | val_acc=98.3300000% | interpolacja=False | soft_intepolacja=True
[Epoch 82] train_loss=0.000895 | train_acc=100.000000% | train_correct=60000 | train_total=60000 | val_loss=0.0531157 | val_acc=98.3200000% | interpolacja=False | soft_intepolacja=True
[Epoch 83] train_loss=0.000884 | train_acc=100.000000% | train_correct=60000 | train_total=60000 | val_loss=0.0530700 | val_acc=98.3300000% | interpolacja=False | soft_intepolacja=True
[Epoch 84] train_loss=0.000873 | train_acc=100.000000% | train_correct=60000 | train_total=60000 | val_loss=0.0531661 | val_acc=98.3300000% | interpolacja=False | soft_intepolacja=True
[Epoch 85] train_loss=0.000863 | train_acc=100.000000% | train_correct=60000 | train_total=60000 | val_loss=0.0530975 | val_acc=98.3000000% | interpolacja=False | soft_intepolacja=True
[Epoch 86] train_loss=0.000854 | train_acc=100.000000% | train_correct=60000 | train_total=60000 | val_loss=0.0530836 | val_acc=98.2900000% | interpolacja=False | soft_intepolacja=True
[Epoch 87] train_loss=0.000844 | train_acc=100.000000% | train_correct=60000 | train_total=60000 | val_loss=0.0530790 | val_acc=98.3100000% | interpolacja=False | soft_intepolacja=True
[Epoch 88] train_loss=0.000834 | train_acc=100.000000% | train_correct=60000 | train_total=60000 | val_loss=0.0531577 | val_acc=98.3200000% | interpolacja=False | soft_intepolacja=True
[Epoch 89] train_loss=0.000826 | train_acc=100.000000% | train_correct=60000 | train_total=60000 | val_loss=0.0531351 | val_acc=98.3200000% | interpolacja=False | soft_intepolacja=True
[Epoch 90] train_loss=0.000817 | train_acc=100.000000% | train_correct=60000 | train_total=60000 | val_loss=0.0531747 | val_acc=98.3200000% | interpolacja=False | soft_intepolacja=True
[Epoch 91] train_loss=0.000807 | train_acc=100.000000% | train_correct=60000 | train_total=60000 | val_loss=0.0531345 | val_acc=98.3200000% | interpolacja=False | soft_intepolacja=True
