Using device: cuda, type: cuda
Model: Net(num_classes=10)
dataset=mnist | ch1=150 | ch2=300 | batch_size=256 | epochs=5000 | patience=500 | lr=0.001 | seed=42 | momentum=0.9 | log_file=cnn_mnist_hidden_150.txt | cpu=None | model_name=CNN | use_cache=True
[Epoch 01] train_loss=0.604247 | train_acc=83.395000% | train_correct=50037 | train_total=60000 | val_loss=0.2757458 | val_acc=92.1100000% | interpolacja=False | soft_intepolacja=False
[Epoch 02] train_loss=0.252583 | train_acc=92.646667% | train_correct=55588 | train_total=60000 | val_loss=0.2032142 | val_acc=94.3900000% | interpolacja=False | soft_intepolacja=False
[Epoch 03] train_loss=0.189505 | train_acc=94.628333% | train_correct=56777 | train_total=60000 | val_loss=0.1543960 | val_acc=95.5300000% | interpolacja=False | soft_intepolacja=False
[Epoch 04] train_loss=0.149521 | train_acc=95.758333% | train_correct=57455 | train_total=60000 | val_loss=0.1276508 | val_acc=96.5000000% | interpolacja=False | soft_intepolacja=False
[Epoch 05] train_loss=0.123910 | train_acc=96.583333% | train_correct=57950 | train_total=60000 | val_loss=0.1102409 | val_acc=96.9500000% | interpolacja=False | soft_intepolacja=False
[Epoch 06] train_loss=0.105983 | train_acc=97.080000% | train_correct=58248 | train_total=60000 | val_loss=0.0943125 | val_acc=97.3300000% | interpolacja=False | soft_intepolacja=False
[Epoch 07] train_loss=0.093526 | train_acc=97.466667% | train_correct=58480 | train_total=60000 | val_loss=0.0828287 | val_acc=97.6500000% | interpolacja=False | soft_intepolacja=False
[Epoch 08] train_loss=0.084763 | train_acc=97.670000% | train_correct=58602 | train_total=60000 | val_loss=0.0744060 | val_acc=97.8600000% | interpolacja=False | soft_intepolacja=False
[Epoch 09] train_loss=0.077448 | train_acc=97.881667% | train_correct=58729 | train_total=60000 | val_loss=0.0724380 | val_acc=97.8900000% | interpolacja=False | soft_intepolacja=False
[Epoch 10] train_loss=0.072560 | train_acc=97.958333% | train_correct=58775 | train_total=60000 | val_loss=0.0667967 | val_acc=98.0700000% | interpolacja=False | soft_intepolacja=False
[Epoch 11] train_loss=0.067397 | train_acc=98.108333% | train_correct=58865 | train_total=60000 | val_loss=0.0644083 | val_acc=98.0500000% | interpolacja=False | soft_intepolacja=False
[Epoch 12] train_loss=0.063500 | train_acc=98.226667% | train_correct=58936 | train_total=60000 | val_loss=0.0610310 | val_acc=98.1900000% | interpolacja=False | soft_intepolacja=False
[Epoch 13] train_loss=0.060325 | train_acc=98.291667% | train_correct=58975 | train_total=60000 | val_loss=0.0577681 | val_acc=98.2700000% | interpolacja=False | soft_intepolacja=False
[Epoch 14] train_loss=0.057817 | train_acc=98.398333% | train_correct=59039 | train_total=60000 | val_loss=0.0557478 | val_acc=98.2600000% | interpolacja=False | soft_intepolacja=False
[Epoch 15] train_loss=0.055181 | train_acc=98.466667% | train_correct=59080 | train_total=60000 | val_loss=0.0550243 | val_acc=98.2100000% | interpolacja=False | soft_intepolacja=False
[Epoch 16] train_loss=0.053330 | train_acc=98.506667% | train_correct=59104 | train_total=60000 | val_loss=0.0517762 | val_acc=98.4200000% | interpolacja=False | soft_intepolacja=False
[Epoch 17] train_loss=0.051451 | train_acc=98.561667% | train_correct=59137 | train_total=60000 | val_loss=0.0520310 | val_acc=98.4700000% | interpolacja=False | soft_intepolacja=False
[Epoch 18] train_loss=0.049826 | train_acc=98.586667% | train_correct=59152 | train_total=60000 | val_loss=0.0498320 | val_acc=98.3900000% | interpolacja=False | soft_intepolacja=False
[Epoch 19] train_loss=0.048075 | train_acc=98.663333% | train_correct=59198 | train_total=60000 | val_loss=0.0489122 | val_acc=98.4400000% | interpolacja=False | soft_intepolacja=False
[Epoch 20] train_loss=0.047117 | train_acc=98.663333% | train_correct=59198 | train_total=60000 | val_loss=0.0482000 | val_acc=98.4300000% | interpolacja=False | soft_intepolacja=False
[Epoch 21] train_loss=0.045586 | train_acc=98.691667% | train_correct=59215 | train_total=60000 | val_loss=0.0487358 | val_acc=98.4500000% | interpolacja=False | soft_intepolacja=False
[Epoch 22] train_loss=0.044229 | train_acc=98.738333% | train_correct=59243 | train_total=60000 | val_loss=0.0487066 | val_acc=98.4400000% | interpolacja=False | soft_intepolacja=False
[Epoch 23] train_loss=0.043267 | train_acc=98.768333% | train_correct=59261 | train_total=60000 | val_loss=0.0465879 | val_acc=98.4800000% | interpolacja=False | soft_intepolacja=False
[Epoch 24] train_loss=0.041989 | train_acc=98.818333% | train_correct=59291 | train_total=60000 | val_loss=0.0451063 | val_acc=98.6000000% | interpolacja=False | soft_intepolacja=False
[Epoch 25] train_loss=0.041129 | train_acc=98.843333% | train_correct=59306 | train_total=60000 | val_loss=0.0467737 | val_acc=98.5200000% | interpolacja=False | soft_intepolacja=False
[Epoch 26] train_loss=0.040422 | train_acc=98.851667% | train_correct=59311 | train_total=60000 | val_loss=0.0445283 | val_acc=98.5600000% | interpolacja=False | soft_intepolacja=False
[Epoch 27] train_loss=0.039328 | train_acc=98.926667% | train_correct=59356 | train_total=60000 | val_loss=0.0460459 | val_acc=98.4700000% | interpolacja=False | soft_intepolacja=False
[Epoch 28] train_loss=0.038752 | train_acc=98.925000% | train_correct=59355 | train_total=60000 | val_loss=0.0426462 | val_acc=98.6200000% | interpolacja=False | soft_intepolacja=False
[Epoch 29] train_loss=0.038237 | train_acc=98.938333% | train_correct=59363 | train_total=60000 | val_loss=0.0448763 | val_acc=98.5900000% | interpolacja=False | soft_intepolacja=False
[Epoch 30] train_loss=0.037063 | train_acc=98.955000% | train_correct=59373 | train_total=60000 | val_loss=0.0432186 | val_acc=98.5800000% | interpolacja=False | soft_intepolacja=False
[Epoch 31] train_loss=0.036396 | train_acc=98.963333% | train_correct=59378 | train_total=60000 | val_loss=0.0443046 | val_acc=98.5100000% | interpolacja=False | soft_intepolacja=False
[Epoch 32] train_loss=0.035732 | train_acc=98.995000% | train_correct=59397 | train_total=60000 | val_loss=0.0423599 | val_acc=98.5900000% | interpolacja=False | soft_intepolacja=False
[Epoch 33] train_loss=0.035201 | train_acc=99.010000% | train_correct=59406 | train_total=60000 | val_loss=0.0449593 | val_acc=98.5800000% | interpolacja=False | soft_intepolacja=False
[Epoch 34] train_loss=0.034537 | train_acc=99.026667% | train_correct=59416 | train_total=60000 | val_loss=0.0414472 | val_acc=98.6600000% | interpolacja=False | soft_intepolacja=False
[Epoch 35] train_loss=0.034038 | train_acc=99.030000% | train_correct=59418 | train_total=60000 | val_loss=0.0423865 | val_acc=98.6400000% | interpolacja=False | soft_intepolacja=False
[Epoch 36] train_loss=0.033341 | train_acc=99.060000% | train_correct=59436 | train_total=60000 | val_loss=0.0446162 | val_acc=98.5500000% | interpolacja=False | soft_intepolacja=False
