Using device: cuda, type: cuda
Model: MLP(hidden=130, num_classes=62)
dataset=emnist_byclass | hidden=130 | batch_size=256 | epochs=5000 | patience=500 | lr=0.001 | seed=42 | momentum=0.9 | log_file=mlp2_emnist_byclass_hidden_130.txt | cpu=None | model_name=MLP2 | use_cache=True
[Epoch 01] train_loss=1.876557 | train_acc=53.322387% | train_correct=372154 | train_total=697932 | val_loss=1.2070553 | val_acc=65.6955202% | interpolacja=False | soft_intepolacja=False
[Epoch 02] train_loss=1.102191 | train_acc=68.524154% | train_correct=478252 | train_total=697932 | val_loss=1.0089469 | val_acc=71.0538758% | interpolacja=False | soft_intepolacja=False
[Epoch 03] train_loss=0.955193 | train_acc=72.228813% | train_correct=504108 | train_total=697932 | val_loss=0.8966006 | val_acc=73.7747479% | interpolacja=False | soft_intepolacja=False
[Epoch 04] train_loss=0.858040 | train_acc=74.658133% | train_correct=521063 | train_total=697932 | val_loss=0.8125555 | val_acc=76.0056051% | interpolacja=False | soft_intepolacja=False
[Epoch 05] train_loss=0.789331 | train_acc=76.366466% | train_correct=532986 | train_total=697932 | val_loss=0.7570889 | val_acc=77.2908195% | interpolacja=False | soft_intepolacja=False
[Epoch 06] train_loss=0.737538 | train_acc=77.615728% | train_correct=541705 | train_total=697932 | val_loss=0.7117942 | val_acc=78.3533781% | interpolacja=False | soft_intepolacja=False
[Epoch 07] train_loss=0.696935 | train_acc=78.591467% | train_correct=548515 | train_total=697932 | val_loss=0.6759821 | val_acc=79.2001582% | interpolacja=False | soft_intepolacja=False
[Epoch 08] train_loss=0.664868 | train_acc=79.322484% | train_correct=553617 | train_total=697932 | val_loss=0.6489845 | val_acc=79.8517920% | interpolacja=False | soft_intepolacja=False
[Epoch 09] train_loss=0.638889 | train_acc=79.948476% | train_correct=557986 | train_total=697932 | val_loss=0.6282282 | val_acc=80.3426665% | interpolacja=False | soft_intepolacja=False
[Epoch 10] train_loss=0.617541 | train_acc=80.455832% | train_correct=561527 | train_total=697932 | val_loss=0.6113293 | val_acc=80.5636031% | interpolacja=False | soft_intepolacja=False
[Epoch 11] train_loss=0.599942 | train_acc=80.846988% | train_correct=564257 | train_total=697932 | val_loss=0.5943396 | val_acc=80.9624924% | interpolacja=False | soft_intepolacja=False
[Epoch 12] train_loss=0.584752 | train_acc=81.208198% | train_correct=566778 | train_total=697932 | val_loss=0.5807920 | val_acc=81.3132399% | interpolacja=False | soft_intepolacja=False
[Epoch 13] train_loss=0.571501 | train_acc=81.487165% | train_correct=568725 | train_total=697932 | val_loss=0.5705065 | val_acc=81.4671217% | interpolacja=False | soft_intepolacja=False
[Epoch 14] train_loss=0.560150 | train_acc=81.801665% | train_correct=570920 | train_total=697932 | val_loss=0.5588412 | val_acc=81.8041144% | interpolacja=False | soft_intepolacja=False
[Epoch 15] train_loss=0.549762 | train_acc=82.034926% | train_correct=572548 | train_total=697932 | val_loss=0.5493239 | val_acc=82.0577186% | interpolacja=False | soft_intepolacja=False
[Epoch 16] train_loss=0.540984 | train_acc=82.240963% | train_correct=573986 | train_total=697932 | val_loss=0.5408793 | val_acc=82.2571632% | interpolacja=False | soft_intepolacja=False
[Epoch 17] train_loss=0.532767 | train_acc=82.413616% | train_correct=575191 | train_total=697932 | val_loss=0.5351843 | val_acc=82.3164808% | interpolacja=False | soft_intepolacja=False
[Epoch 18] train_loss=0.525445 | train_acc=82.574377% | train_correct=576313 | train_total=697932 | val_loss=0.5286591 | val_acc=82.5193642% | interpolacja=False | soft_intepolacja=False
[Epoch 19] train_loss=0.518696 | train_acc=82.742875% | train_correct=577489 | train_total=697932 | val_loss=0.5237453 | val_acc=82.6612106% | interpolacja=False | soft_intepolacja=False
[Epoch 20] train_loss=0.512644 | train_acc=82.916101% | train_correct=578698 | train_total=697932 | val_loss=0.5203548 | val_acc=82.6440171% | interpolacja=False | soft_intepolacja=False
[Epoch 21] train_loss=0.507073 | train_acc=83.023848% | train_correct=579450 | train_total=697932 | val_loss=0.5114781 | val_acc=82.9681146% | interpolacja=False | soft_intepolacja=False
[Epoch 22] train_loss=0.502043 | train_acc=83.139332% | train_correct=580256 | train_total=697932 | val_loss=0.5102606 | val_acc=82.9741324% | interpolacja=False | soft_intepolacja=False
[Epoch 23] train_loss=0.497090 | train_acc=83.266851% | train_correct=581146 | train_total=697932 | val_loss=0.5073996 | val_acc=83.0626789% | interpolacja=False | soft_intepolacja=False
[Epoch 24] train_loss=0.492525 | train_acc=83.369727% | train_correct=581864 | train_total=697932 | val_loss=0.5035111 | val_acc=83.0506435% | interpolacja=False | soft_intepolacja=False
[Epoch 25] train_loss=0.488544 | train_acc=83.464148% | train_correct=582523 | train_total=697932 | val_loss=0.4988291 | val_acc=83.1348916% | interpolacja=False | soft_intepolacja=False
[Epoch 26] train_loss=0.484636 | train_acc=83.556564% | train_correct=583168 | train_total=697932 | val_loss=0.4949357 | val_acc=83.2621236% | interpolacja=False | soft_intepolacja=False
[Epoch 27] train_loss=0.480841 | train_acc=83.678496% | train_correct=584019 | train_total=697932 | val_loss=0.4921158 | val_acc=83.3670039% | interpolacja=False | soft_intepolacja=False
[Epoch 28] train_loss=0.477352 | train_acc=83.747557% | train_correct=584501 | train_total=697932 | val_loss=0.4865317 | val_acc=83.5269035% | interpolacja=False | soft_intepolacja=False
[Epoch 29] train_loss=0.473923 | train_acc=83.806875% | train_correct=584915 | train_total=697932 | val_loss=0.4850830 | val_acc=83.5939582% | interpolacja=False | soft_intepolacja=False
[Epoch 30] train_loss=0.470990 | train_acc=83.882814% | train_correct=585445 | train_total=697932 | val_loss=0.4824733 | val_acc=83.5896598% | interpolacja=False | soft_intepolacja=False
[Epoch 31] train_loss=0.467984 | train_acc=83.978239% | train_correct=586111 | train_total=697932 | val_loss=0.4820716 | val_acc=83.5930985% | interpolacja=False | soft_intepolacja=False
[Epoch 32] train_loss=0.465000 | train_acc=84.038416% | train_correct=586531 | train_total=697932 | val_loss=0.4791738 | val_acc=83.6653112% | interpolacja=False | soft_intepolacja=False
[Epoch 33] train_loss=0.462352 | train_acc=84.122952% | train_correct=587121 | train_total=697932 | val_loss=0.4763205 | val_acc=83.6421000% | interpolacja=False | soft_intepolacja=False
[Epoch 34] train_loss=0.459750 | train_acc=84.185279% | train_correct=587556 | train_total=697932 | val_loss=0.4729643 | val_acc=83.8269302% | interpolacja=False | soft_intepolacja=False
[Epoch 35] train_loss=0.457202 | train_acc=84.254627% | train_correct=588040 | train_total=697932 | val_loss=0.4723351 | val_acc=83.8174738% | interpolacja=False | soft_intepolacja=False
[Epoch 36] train_loss=0.455120 | train_acc=84.276548% | train_correct=588193 | train_total=697932 | val_loss=0.4707223 | val_acc=83.8836687% | interpolacja=False | soft_intepolacja=False
[Epoch 37] train_loss=0.452670 | train_acc=84.374982% | train_correct=588880 | train_total=697932 | val_loss=0.4696697 | val_acc=83.9189154% | interpolacja=False | soft_intepolacja=False
[Epoch 38] train_loss=0.450606 | train_acc=84.384439% | train_correct=588946 | train_total=697932 | val_loss=0.4675323 | val_acc=83.9722153% | interpolacja=False | soft_intepolacja=False
[Epoch 39] train_loss=0.448455 | train_acc=84.501069% | train_correct=589760 | train_total=697932 | val_loss=0.4670062 | val_acc=83.9060203% | interpolacja=False | soft_intepolacja=False
[Epoch 40] train_loss=0.446631 | train_acc=84.498347% | train_correct=589741 | train_total=697932 | val_loss=0.4650285 | val_acc=83.9171961% | interpolacja=False | soft_intepolacja=False
[Epoch 41] train_loss=0.444348 | train_acc=84.587897% | train_correct=590366 | train_total=697932 | val_loss=0.4631593 | val_acc=84.0169184% | interpolacja=False | soft_intepolacja=False
[Epoch 42] train_loss=0.442720 | train_acc=84.600076% | train_correct=590451 | train_total=697932 | val_loss=0.4603988 | val_acc=84.1106230% | interpolacja=False | soft_intepolacja=False
