Using device: cuda, type: cuda
Model: Net(num_classes=62)
dataset=emnist_byclass | ch1=12 | ch2=24 | batch_size=256 | epochs=5000 | patience=500 | lr=0.001 | seed=42 | momentum=0.9 | log_file=cnn_emnist_byclass_hidden_12.txt | cpu=None | model_name=CNN | use_cache=True
[Epoch 01] train_loss=1.220828 | train_acc=66.690881% | train_correct=465457 | train_total=697932 | val_loss=0.8120692 | val_acc=75.7262106% | interpolacja=False | soft_intepolacja=False
[Epoch 02] train_loss=0.676009 | train_acc=79.048962% | train_correct=551708 | train_total=697932 | val_loss=0.6024685 | val_acc=80.0538157% | interpolacja=False | soft_intepolacja=False
[Epoch 03] train_loss=0.566263 | train_acc=81.589897% | train_correct=569442 | train_total=697932 | val_loss=0.5409104 | val_acc=82.6010333% | interpolacja=False | soft_intepolacja=False
[Epoch 04] train_loss=0.530567 | train_acc=82.393700% | train_correct=575052 | train_total=697932 | val_loss=0.5176856 | val_acc=83.1056627% | interpolacja=False | soft_intepolacja=False
[Epoch 05] train_loss=0.510389 | train_acc=82.964529% | train_correct=579036 | train_total=697932 | val_loss=0.5086284 | val_acc=82.9285696% | interpolacja=False | soft_intepolacja=False
[Epoch 06] train_loss=0.497235 | train_acc=83.294648% | train_correct=581340 | train_total=697932 | val_loss=0.4986075 | val_acc=83.4718843% | interpolacja=False | soft_intepolacja=False
[Epoch 07] train_loss=0.487334 | train_acc=83.535789% | train_correct=583023 | train_total=697932 | val_loss=0.5216108 | val_acc=82.7342830% | interpolacja=False | soft_intepolacja=False
[Epoch 08] train_loss=0.478755 | train_acc=83.807162% | train_correct=584917 | train_total=697932 | val_loss=0.4829483 | val_acc=83.7229095% | interpolacja=False | soft_intepolacja=False
[Epoch 09] train_loss=0.471762 | train_acc=83.990131% | train_correct=586194 | train_total=697932 | val_loss=0.4788234 | val_acc=83.8656156% | interpolacja=False | soft_intepolacja=False
[Epoch 10] train_loss=0.465884 | train_acc=84.129686% | train_correct=587168 | train_total=697932 | val_loss=0.4891933 | val_acc=83.2303156% | interpolacja=False | soft_intepolacja=False
[Epoch 11] train_loss=0.460502 | train_acc=84.307497% | train_correct=588409 | train_total=697932 | val_loss=0.4718619 | val_acc=83.6292049% | interpolacja=False | soft_intepolacja=False
[Epoch 12] train_loss=0.455201 | train_acc=84.456079% | train_correct=589446 | train_total=697932 | val_loss=0.4654509 | val_acc=84.1991696% | interpolacja=False | soft_intepolacja=False
[Epoch 13] train_loss=0.449993 | train_acc=84.574715% | train_correct=590274 | train_total=697932 | val_loss=0.4653146 | val_acc=83.8974236% | interpolacja=False | soft_intepolacja=False
[Epoch 14] train_loss=0.446752 | train_acc=84.646785% | train_correct=590777 | train_total=697932 | val_loss=0.4637746 | val_acc=83.9928475% | interpolacja=False | soft_intepolacja=False
[Epoch 15] train_loss=0.441717 | train_acc=84.789779% | train_correct=591775 | train_total=697932 | val_loss=0.4654951 | val_acc=84.2146437% | interpolacja=False | soft_intepolacja=False
[Epoch 16] train_loss=0.438310 | train_acc=84.912857% | train_correct=592634 | train_total=697932 | val_loss=0.4573353 | val_acc=84.3762626% | interpolacja=False | soft_intepolacja=False
[Epoch 17] train_loss=0.434678 | train_acc=84.987219% | train_correct=593153 | train_total=697932 | val_loss=0.4555849 | val_acc=84.5524961% | interpolacja=False | soft_intepolacja=False
[Epoch 18] train_loss=0.431169 | train_acc=85.114309% | train_correct=594040 | train_total=697932 | val_loss=0.4491373 | val_acc=84.4716866% | interpolacja=False | soft_intepolacja=False
[Epoch 19] train_loss=0.428542 | train_acc=85.126201% | train_correct=594123 | train_total=697932 | val_loss=0.4537802 | val_acc=84.3968949% | interpolacja=False | soft_intepolacja=False
[Epoch 20] train_loss=0.424887 | train_acc=85.232515% | train_correct=594865 | train_total=697932 | val_loss=0.4504964 | val_acc=84.2980322% | interpolacja=False | soft_intepolacja=False
[Epoch 21] train_loss=0.422215 | train_acc=85.282091% | train_correct=595211 | train_total=697932 | val_loss=0.4439661 | val_acc=84.8035212% | interpolacja=False | soft_intepolacja=False
[Epoch 22] train_loss=0.419760 | train_acc=85.375080% | train_correct=595860 | train_total=697932 | val_loss=0.4515483 | val_acc=84.4381593% | interpolacja=False | soft_intepolacja=False
[Epoch 23] train_loss=0.416461 | train_acc=85.422935% | train_correct=596194 | train_total=697932 | val_loss=0.4474429 | val_acc=84.3289805% | interpolacja=False | soft_intepolacja=False
