Using device: cuda, type: cuda
Model: MLP(hidden=20000, num_classes=10)
dataset=fashion | hidden=20000 | batch_size=256 | epochs=5000 | patience=500 | lr=0.001 | seed=42 | momentum=0.9 | log_file=mlp_fashion_hidden20000.txt | cpu=None | model_name=MLP
[Epoch 01] train_loss=0.704197 | train_acc=76.360000% | train_correct=45816 | train_total=60000 | val_loss=0.5487685 | val_acc=80.9900000% | interpolacja=False | soft_intepolacja=False
[Epoch 02] train_loss=0.497254 | train_acc=82.966667% | train_correct=49780 | train_total=60000 | val_loss=0.4997783 | val_acc=82.4300000% | interpolacja=False | soft_intepolacja=False
[Epoch 03] train_loss=0.457371 | train_acc=84.218333% | train_correct=50531 | train_total=60000 | val_loss=0.4717262 | val_acc=83.2600000% | interpolacja=False | soft_intepolacja=False
[Epoch 04] train_loss=0.433294 | train_acc=85.033333% | train_correct=51020 | train_total=60000 | val_loss=0.4554684 | val_acc=83.5400000% | interpolacja=False | soft_intepolacja=False
[Epoch 05] train_loss=0.417379 | train_acc=85.468333% | train_correct=51281 | train_total=60000 | val_loss=0.4451624 | val_acc=83.8600000% | interpolacja=False | soft_intepolacja=False
[Epoch 06] train_loss=0.404981 | train_acc=85.966667% | train_correct=51580 | train_total=60000 | val_loss=0.4331124 | val_acc=84.4600000% | interpolacja=False | soft_intepolacja=False
[Epoch 07] train_loss=0.394696 | train_acc=86.243333% | train_correct=51746 | train_total=60000 | val_loss=0.4249402 | val_acc=84.8800000% | interpolacja=False | soft_intepolacja=False
[Epoch 08] train_loss=0.386173 | train_acc=86.541667% | train_correct=51925 | train_total=60000 | val_loss=0.4235103 | val_acc=84.7900000% | interpolacja=False | soft_intepolacja=False
[Epoch 09] train_loss=0.379119 | train_acc=86.791667% | train_correct=52075 | train_total=60000 | val_loss=0.4153029 | val_acc=85.1400000% | interpolacja=False | soft_intepolacja=False
[Epoch 10] train_loss=0.372623 | train_acc=86.983333% | train_correct=52190 | train_total=60000 | val_loss=0.4111085 | val_acc=85.2900000% | interpolacja=False | soft_intepolacja=False
[Epoch 11] train_loss=0.366827 | train_acc=87.156667% | train_correct=52294 | train_total=60000 | val_loss=0.4070577 | val_acc=85.2700000% | interpolacja=False | soft_intepolacja=False
[Epoch 12] train_loss=0.361435 | train_acc=87.353333% | train_correct=52412 | train_total=60000 | val_loss=0.4033909 | val_acc=85.6000000% | interpolacja=False | soft_intepolacja=False
[Epoch 13] train_loss=0.356033 | train_acc=87.473333% | train_correct=52484 | train_total=60000 | val_loss=0.3989450 | val_acc=85.8500000% | interpolacja=False | soft_intepolacja=False
[Epoch 14] train_loss=0.352758 | train_acc=87.595000% | train_correct=52557 | train_total=60000 | val_loss=0.3960570 | val_acc=85.7500000% | interpolacja=False | soft_intepolacja=False
[Epoch 15] train_loss=0.346750 | train_acc=87.930000% | train_correct=52758 | train_total=60000 | val_loss=0.3920257 | val_acc=86.1300000% | interpolacja=False | soft_intepolacja=False
[Epoch 16] train_loss=0.343533 | train_acc=87.976667% | train_correct=52786 | train_total=60000 | val_loss=0.3885262 | val_acc=86.0600000% | interpolacja=False | soft_intepolacja=False
[Epoch 17] train_loss=0.339802 | train_acc=88.138333% | train_correct=52883 | train_total=60000 | val_loss=0.3873625 | val_acc=86.1500000% | interpolacja=False | soft_intepolacja=False
[Epoch 18] train_loss=0.335848 | train_acc=88.211667% | train_correct=52927 | train_total=60000 | val_loss=0.3842501 | val_acc=86.2900000% | interpolacja=False | soft_intepolacja=False
