Using device: cuda, type: cuda
Model: Net(num_classes=10)
dataset=fashion | ch1=32 | ch2=64 | batch_size=256 | epochs=5000 | patience=500 | lr=0.001 | seed=42 | momentum=0.9 | log_file=cnn_fashion_hidden_32.txt | cpu=None | model_name=CNN | use_cache=True
[Epoch 01] train_loss=0.879024 | train_acc=70.866667% | train_correct=42520 | train_total=60000 | val_loss=0.5796612 | val_acc=79.0900000% | interpolacja=False | soft_intepolacja=False
[Epoch 02] train_loss=0.533863 | train_acc=80.841667% | train_correct=48505 | train_total=60000 | val_loss=0.5267210 | val_acc=80.4900000% | interpolacja=False | soft_intepolacja=False
[Epoch 03] train_loss=0.489217 | train_acc=82.493333% | train_correct=49496 | train_total=60000 | val_loss=0.5033544 | val_acc=81.6600000% | interpolacja=False | soft_intepolacja=False
[Epoch 04] train_loss=0.462586 | train_acc=83.556667% | train_correct=50134 | train_total=60000 | val_loss=0.4695043 | val_acc=82.9300000% | interpolacja=False | soft_intepolacja=False
[Epoch 05] train_loss=0.441168 | train_acc=84.370000% | train_correct=50622 | train_total=60000 | val_loss=0.4871319 | val_acc=81.9400000% | interpolacja=False | soft_intepolacja=False
[Epoch 06] train_loss=0.423901 | train_acc=85.050000% | train_correct=51030 | train_total=60000 | val_loss=0.4706131 | val_acc=82.5200000% | interpolacja=False | soft_intepolacja=False
[Epoch 07] train_loss=0.409637 | train_acc=85.528333% | train_correct=51317 | train_total=60000 | val_loss=0.4266576 | val_acc=84.4600000% | interpolacja=False | soft_intepolacja=False
[Epoch 08] train_loss=0.399367 | train_acc=86.021667% | train_correct=51613 | train_total=60000 | val_loss=0.4126149 | val_acc=85.4700000% | interpolacja=False | soft_intepolacja=False
[Epoch 09] train_loss=0.388413 | train_acc=86.320000% | train_correct=51792 | train_total=60000 | val_loss=0.4294499 | val_acc=84.3300000% | interpolacja=False | soft_intepolacja=False
[Epoch 10] train_loss=0.375652 | train_acc=86.741667% | train_correct=52045 | train_total=60000 | val_loss=0.3925426 | val_acc=86.1800000% | interpolacja=False | soft_intepolacja=False
[Epoch 11] train_loss=0.368254 | train_acc=87.176667% | train_correct=52306 | train_total=60000 | val_loss=0.3924146 | val_acc=85.9200000% | interpolacja=False | soft_intepolacja=False
[Epoch 12] train_loss=0.359037 | train_acc=87.385000% | train_correct=52431 | train_total=60000 | val_loss=0.3817493 | val_acc=86.3600000% | interpolacja=False | soft_intepolacja=False
[Epoch 13] train_loss=0.351596 | train_acc=87.640000% | train_correct=52584 | train_total=60000 | val_loss=0.3734093 | val_acc=87.0400000% | interpolacja=False | soft_intepolacja=False
[Epoch 14] train_loss=0.348309 | train_acc=87.830000% | train_correct=52698 | train_total=60000 | val_loss=0.3687851 | val_acc=87.1900000% | interpolacja=False | soft_intepolacja=False
[Epoch 15] train_loss=0.341206 | train_acc=88.110000% | train_correct=52866 | train_total=60000 | val_loss=0.3658939 | val_acc=87.2300000% | interpolacja=False | soft_intepolacja=False
[Epoch 16] train_loss=0.334280 | train_acc=88.288333% | train_correct=52973 | train_total=60000 | val_loss=0.3903612 | val_acc=86.4000000% | interpolacja=False | soft_intepolacja=False
[Epoch 17] train_loss=0.330114 | train_acc=88.318333% | train_correct=52991 | train_total=60000 | val_loss=0.3571225 | val_acc=87.5800000% | interpolacja=False | soft_intepolacja=False
[Epoch 18] train_loss=0.324562 | train_acc=88.643333% | train_correct=53186 | train_total=60000 | val_loss=0.3677385 | val_acc=86.9400000% | interpolacja=False | soft_intepolacja=False
[Epoch 19] train_loss=0.321417 | train_acc=88.738333% | train_correct=53243 | train_total=60000 | val_loss=0.3506406 | val_acc=87.5200000% | interpolacja=False | soft_intepolacja=False
[Epoch 20] train_loss=0.314506 | train_acc=88.950000% | train_correct=53370 | train_total=60000 | val_loss=0.3491763 | val_acc=87.5900000% | interpolacja=False | soft_intepolacja=False
[Epoch 21] train_loss=0.313715 | train_acc=88.991667% | train_correct=53395 | train_total=60000 | val_loss=0.3384440 | val_acc=88.1200000% | interpolacja=False | soft_intepolacja=False
[Epoch 22] train_loss=0.306684 | train_acc=89.251667% | train_correct=53551 | train_total=60000 | val_loss=0.3387285 | val_acc=88.0400000% | interpolacja=False | soft_intepolacja=False
[Epoch 23] train_loss=0.301876 | train_acc=89.425000% | train_correct=53655 | train_total=60000 | val_loss=0.3397479 | val_acc=88.2400000% | interpolacja=False | soft_intepolacja=False
[Epoch 24] train_loss=0.298469 | train_acc=89.578333% | train_correct=53747 | train_total=60000 | val_loss=0.3373071 | val_acc=87.9100000% | interpolacja=False | soft_intepolacja=False
[Epoch 25] train_loss=0.293610 | train_acc=89.728333% | train_correct=53837 | train_total=60000 | val_loss=0.3250616 | val_acc=88.7300000% | interpolacja=False | soft_intepolacja=False
[Epoch 26] train_loss=0.292269 | train_acc=89.766667% | train_correct=53860 | train_total=60000 | val_loss=0.3203379 | val_acc=88.8700000% | interpolacja=False | soft_intepolacja=False
[Epoch 27] train_loss=0.289593 | train_acc=89.833333% | train_correct=53900 | train_total=60000 | val_loss=0.3210217 | val_acc=88.8100000% | interpolacja=False | soft_intepolacja=False
[Epoch 28] train_loss=0.285019 | train_acc=90.048333% | train_correct=54029 | train_total=60000 | val_loss=0.3346590 | val_acc=88.2200000% | interpolacja=False | soft_intepolacja=False
[Epoch 29] train_loss=0.284592 | train_acc=89.911667% | train_correct=53947 | train_total=60000 | val_loss=0.3184320 | val_acc=88.7100000% | interpolacja=False | soft_intepolacja=False
[Epoch 30] train_loss=0.278386 | train_acc=90.261667% | train_correct=54157 | train_total=60000 | val_loss=0.3215897 | val_acc=88.4400000% | interpolacja=False | soft_intepolacja=False
[Epoch 31] train_loss=0.275380 | train_acc=90.380000% | train_correct=54228 | train_total=60000 | val_loss=0.3098364 | val_acc=88.9000000% | interpolacja=False | soft_intepolacja=False
[Epoch 32] train_loss=0.273708 | train_acc=90.426667% | train_correct=54256 | train_total=60000 | val_loss=0.3072912 | val_acc=89.1100000% | interpolacja=False | soft_intepolacja=False
