Using device: cuda, type: cuda
Model: MLP(hidden=400, num_classes=62)
dataset=emnist_byclass | hidden=400 | batch_size=256 | epochs=5000 | patience=500 | lr=0.001 | seed=42 | momentum=0.9 | log_file=mlp_emnist_byclass_hidden400.txt | cpu=None | model_name=MLP | use_cache=True
[Epoch 01] train_loss=1.652235 | train_acc=58.793693% | train_correct=410340 | train_total=697932 | val_loss=1.1763443 | val_acc=67.2437953% | interpolacja=False | soft_intepolacja=False
[Epoch 02] train_loss=1.098913 | train_acc=69.045265% | train_correct=481889 | train_total=697932 | val_loss=1.0292878 | val_acc=70.9395390% | interpolacja=False | soft_intepolacja=False
[Epoch 03] train_loss=0.988948 | train_acc=71.814876% | train_correct=501219 | train_total=697932 | val_loss=0.9406478 | val_acc=73.1944671% | interpolacja=False | soft_intepolacja=False
[Epoch 04] train_loss=0.909001 | train_acc=73.839858% | train_correct=515352 | train_total=697932 | val_loss=0.8673881 | val_acc=74.9954867% | interpolacja=False | soft_intepolacja=False
[Epoch 05] train_loss=0.843818 | train_acc=75.473399% | train_correct=526753 | train_total=697932 | val_loss=0.8105577 | val_acc=76.3778445% | interpolacja=False | soft_intepolacja=False
[Epoch 06] train_loss=0.791012 | train_acc=76.780259% | train_correct=535874 | train_total=697932 | val_loss=0.7634873 | val_acc=77.5624769% | interpolacja=False | soft_intepolacja=False
[Epoch 07] train_loss=0.747802 | train_acc=77.810876% | train_correct=543067 | train_total=697932 | val_loss=0.7260525 | val_acc=78.2906218% | interpolacja=False | soft_intepolacja=False
[Epoch 08] train_loss=0.712531 | train_acc=78.605366% | train_correct=548612 | train_total=697932 | val_loss=0.6959633 | val_acc=79.0935585% | interpolacja=False | soft_intepolacja=False
[Epoch 09] train_loss=0.683489 | train_acc=79.303141% | train_correct=553482 | train_total=697932 | val_loss=0.6720986 | val_acc=79.6772779% | interpolacja=False | soft_intepolacja=False
[Epoch 10] train_loss=0.659036 | train_acc=79.857493% | train_correct=557351 | train_total=697932 | val_loss=0.6492229 | val_acc=80.2369265% | interpolacja=False | soft_intepolacja=False
[Epoch 11] train_loss=0.638534 | train_acc=80.309830% | train_correct=560508 | train_total=697932 | val_loss=0.6304019 | val_acc=80.6461319% | interpolacja=False | soft_intepolacja=False
[Epoch 12] train_loss=0.620932 | train_acc=80.709152% | train_correct=563295 | train_total=697932 | val_loss=0.6154030 | val_acc=81.0063358% | interpolacja=False | soft_intepolacja=False
[Epoch 13] train_loss=0.605580 | train_acc=81.045288% | train_correct=565641 | train_total=697932 | val_loss=0.6026051 | val_acc=81.1911660% | interpolacja=False | soft_intepolacja=False
[Epoch 14] train_loss=0.592201 | train_acc=81.362224% | train_correct=567853 | train_total=697932 | val_loss=0.5897307 | val_acc=81.4937717% | interpolacja=False | soft_intepolacja=False
[Epoch 15] train_loss=0.580214 | train_acc=81.622565% | train_correct=569670 | train_total=697932 | val_loss=0.5788806 | val_acc=81.7293227% | interpolacja=False | soft_intepolacja=False
[Epoch 16] train_loss=0.569837 | train_acc=81.859551% | train_correct=571324 | train_total=697932 | val_loss=0.5700720 | val_acc=81.9081351% | interpolacja=False | soft_intepolacja=False
[Epoch 17] train_loss=0.560247 | train_acc=82.071176% | train_correct=572801 | train_total=697932 | val_loss=0.5621383 | val_acc=82.0018397% | interpolacja=False | soft_intepolacja=False
[Epoch 18] train_loss=0.551738 | train_acc=82.268330% | train_correct=574177 | train_total=697932 | val_loss=0.5542720 | val_acc=82.2442681% | interpolacja=False | soft_intepolacja=False
[Epoch 19] train_loss=0.543961 | train_acc=82.445424% | train_correct=575413 | train_total=697932 | val_loss=0.5473954 | val_acc=82.4058871% | interpolacja=False | soft_intepolacja=False
[Epoch 20] train_loss=0.536946 | train_acc=82.615642% | train_correct=576601 | train_total=697932 | val_loss=0.5425530 | val_acc=82.5124868% | interpolacja=False | soft_intepolacja=False
[Epoch 21] train_loss=0.530429 | train_acc=82.768522% | train_correct=577668 | train_total=697932 | val_loss=0.5350530 | val_acc=82.6981766% | interpolacja=False | soft_intepolacja=False
[Epoch 22] train_loss=0.524573 | train_acc=82.905355% | train_correct=578623 | train_total=697932 | val_loss=0.5315483 | val_acc=82.7807054% | interpolacja=False | soft_intepolacja=False
[Epoch 23] train_loss=0.518956 | train_acc=83.033447% | train_correct=579517 | train_total=697932 | val_loss=0.5275660 | val_acc=82.8752697% | interpolacja=False | soft_intepolacja=False
[Epoch 24] train_loss=0.513905 | train_acc=83.160967% | train_correct=580407 | train_total=697932 | val_loss=0.5224461 | val_acc=82.9414647% | interpolacja=False | soft_intepolacja=False
[Epoch 25] train_loss=0.509189 | train_acc=83.271006% | train_correct=581175 | train_total=697932 | val_loss=0.5180866 | val_acc=83.0600999% | interpolacja=False | soft_intepolacja=False
[Epoch 26] train_loss=0.504712 | train_acc=83.362419% | train_correct=581813 | train_total=697932 | val_loss=0.5136354 | val_acc=83.1314529% | interpolacja=False | soft_intepolacja=False
[Epoch 27] train_loss=0.500526 | train_acc=83.486930% | train_correct=582682 | train_total=697932 | val_loss=0.5098130 | val_acc=83.2827558% | interpolacja=False | soft_intepolacja=False
[Epoch 28] train_loss=0.496500 | train_acc=83.548827% | train_correct=583114 | train_total=697932 | val_loss=0.5058137 | val_acc=83.2844751% | interpolacja=False | soft_intepolacja=False
[Epoch 29] train_loss=0.492814 | train_acc=83.660013% | train_correct=583890 | train_total=697932 | val_loss=0.5026386 | val_acc=83.4099877% | interpolacja=False | soft_intepolacja=False
[Epoch 30] train_loss=0.489397 | train_acc=83.723486% | train_correct=584333 | train_total=697932 | val_loss=0.5003790 | val_acc=83.3850571% | interpolacja=False | soft_intepolacja=False
