Using device: cuda, type: cuda
Model: Net(num_classes=10)
dataset=fashion | ch1=128 | ch2=256 | batch_size=256 | epochs=5000 | patience=500 | lr=0.001 | seed=42 | momentum=0.9 | log_file=cnn_fashion_hidden_128.txt | cpu=None | model_name=CNN | use_cache=True
[Epoch 01] train_loss=0.708944 | train_acc=75.916667% | train_correct=45550 | train_total=60000 | val_loss=0.5118569 | val_acc=81.5900000% | interpolacja=False | soft_intepolacja=False
[Epoch 02] train_loss=0.462633 | train_acc=83.561667% | train_correct=50137 | train_total=60000 | val_loss=0.4537955 | val_acc=83.7200000% | interpolacja=False | soft_intepolacja=False
[Epoch 03] train_loss=0.417157 | train_acc=85.386667% | train_correct=51232 | train_total=60000 | val_loss=0.4215253 | val_acc=85.2300000% | interpolacja=False | soft_intepolacja=False
[Epoch 04] train_loss=0.391635 | train_acc=86.340000% | train_correct=51804 | train_total=60000 | val_loss=0.3998673 | val_acc=85.8100000% | interpolacja=False | soft_intepolacja=False
[Epoch 05] train_loss=0.369339 | train_acc=87.100000% | train_correct=52260 | train_total=60000 | val_loss=0.4107716 | val_acc=85.1400000% | interpolacja=False | soft_intepolacja=False
[Epoch 06] train_loss=0.354871 | train_acc=87.666667% | train_correct=52600 | train_total=60000 | val_loss=0.3851635 | val_acc=85.8100000% | interpolacja=False | soft_intepolacja=False
[Epoch 07] train_loss=0.343647 | train_acc=88.041667% | train_correct=52825 | train_total=60000 | val_loss=0.3626655 | val_acc=87.1700000% | interpolacja=False | soft_intepolacja=False
[Epoch 08] train_loss=0.336760 | train_acc=88.188333% | train_correct=52913 | train_total=60000 | val_loss=0.3550031 | val_acc=87.5000000% | interpolacja=False | soft_intepolacja=False
[Epoch 09] train_loss=0.324219 | train_acc=88.736667% | train_correct=53242 | train_total=60000 | val_loss=0.3515475 | val_acc=87.4400000% | interpolacja=False | soft_intepolacja=False
[Epoch 10] train_loss=0.314231 | train_acc=88.966667% | train_correct=53380 | train_total=60000 | val_loss=0.3369473 | val_acc=88.1200000% | interpolacja=False | soft_intepolacja=False
[Epoch 11] train_loss=0.307616 | train_acc=89.346667% | train_correct=53608 | train_total=60000 | val_loss=0.3381506 | val_acc=88.3000000% | interpolacja=False | soft_intepolacja=False
[Epoch 12] train_loss=0.301514 | train_acc=89.490000% | train_correct=53694 | train_total=60000 | val_loss=0.3266245 | val_acc=88.5400000% | interpolacja=False | soft_intepolacja=False
[Epoch 13] train_loss=0.294668 | train_acc=89.686667% | train_correct=53812 | train_total=60000 | val_loss=0.3268147 | val_acc=88.3100000% | interpolacja=False | soft_intepolacja=False
[Epoch 14] train_loss=0.292063 | train_acc=89.745000% | train_correct=53847 | train_total=60000 | val_loss=0.3186650 | val_acc=88.6700000% | interpolacja=False | soft_intepolacja=False
[Epoch 15] train_loss=0.284254 | train_acc=90.150000% | train_correct=54090 | train_total=60000 | val_loss=0.3129165 | val_acc=88.7700000% | interpolacja=False | soft_intepolacja=False
[Epoch 16] train_loss=0.279549 | train_acc=90.235000% | train_correct=54141 | train_total=60000 | val_loss=0.3532972 | val_acc=87.7300000% | interpolacja=False | soft_intepolacja=False
