Using device: cuda, type: cuda
Model: Net(num_classes=10)
dataset=mnist | ch1=175 | ch2=350 | batch_size=256 | epochs=5000 | patience=500 | lr=0.001 | seed=42 | momentum=0.9 | log_file=cnn_mnist_hidden_175.txt | cpu=None | model_name=CNN | use_cache=True
[Epoch 01] train_loss=0.569990 | train_acc=83.966667% | train_correct=50380 | train_total=60000 | val_loss=0.2635069 | val_acc=92.5900000% | interpolacja=False | soft_intepolacja=False
[Epoch 02] train_loss=0.243989 | train_acc=92.985000% | train_correct=55791 | train_total=60000 | val_loss=0.1931142 | val_acc=94.8000000% | interpolacja=False | soft_intepolacja=False
[Epoch 03] train_loss=0.179479 | train_acc=94.953333% | train_correct=56972 | train_total=60000 | val_loss=0.1461420 | val_acc=95.9700000% | interpolacja=False | soft_intepolacja=False
[Epoch 04] train_loss=0.140032 | train_acc=96.055000% | train_correct=57633 | train_total=60000 | val_loss=0.1200928 | val_acc=96.8100000% | interpolacja=False | soft_intepolacja=False
[Epoch 05] train_loss=0.115869 | train_acc=96.791667% | train_correct=58075 | train_total=60000 | val_loss=0.1042591 | val_acc=97.1000000% | interpolacja=False | soft_intepolacja=False
[Epoch 06] train_loss=0.099290 | train_acc=97.295000% | train_correct=58377 | train_total=60000 | val_loss=0.0888173 | val_acc=97.5000000% | interpolacja=False | soft_intepolacja=False
[Epoch 07] train_loss=0.087754 | train_acc=97.606667% | train_correct=58564 | train_total=60000 | val_loss=0.0787020 | val_acc=97.6800000% | interpolacja=False | soft_intepolacja=False
[Epoch 08] train_loss=0.079691 | train_acc=97.826667% | train_correct=58696 | train_total=60000 | val_loss=0.0708998 | val_acc=97.9500000% | interpolacja=False | soft_intepolacja=False
[Epoch 09] train_loss=0.073068 | train_acc=98.006667% | train_correct=58804 | train_total=60000 | val_loss=0.0689292 | val_acc=97.9700000% | interpolacja=False | soft_intepolacja=False
[Epoch 10] train_loss=0.068528 | train_acc=98.068333% | train_correct=58841 | train_total=60000 | val_loss=0.0642523 | val_acc=98.1100000% | interpolacja=False | soft_intepolacja=False
[Epoch 11] train_loss=0.063897 | train_acc=98.223333% | train_correct=58934 | train_total=60000 | val_loss=0.0619075 | val_acc=98.1300000% | interpolacja=False | soft_intepolacja=False
[Epoch 12] train_loss=0.060182 | train_acc=98.305000% | train_correct=58983 | train_total=60000 | val_loss=0.0589048 | val_acc=98.2300000% | interpolacja=False | soft_intepolacja=False
[Epoch 13] train_loss=0.057340 | train_acc=98.375000% | train_correct=59025 | train_total=60000 | val_loss=0.0558488 | val_acc=98.2700000% | interpolacja=False | soft_intepolacja=False
[Epoch 14] train_loss=0.054948 | train_acc=98.471667% | train_correct=59083 | train_total=60000 | val_loss=0.0543564 | val_acc=98.2400000% | interpolacja=False | soft_intepolacja=False
