Using device: cuda, type: cuda
Model: Net(num_classes=47)
dataset=emnist_balanced | RFF | n_features=5000 | sigma=5.0 | batch_size=256 | epochs=5000 | patience=500 | lr=0.001 | seed=42 | momentum=0.9 | log_file=rff_emnist_balanced_hidden_5000.txt | cpu=None | model_name=RFF | use_cache=True
[Epoch 01] train_loss=3.340356 | train_acc=20.101064% | train_correct=22674 | train_total=112800 | val_loss=2.9005880 | val_acc=33.5797872% | interpolacja=False | soft_intepolacja=False
[Epoch 02] train_loss=2.517600 | train_acc=43.770390% | train_correct=49373 | train_total=112800 | val_loss=2.4990617 | val_acc=42.8563830% | interpolacja=False | soft_intepolacja=False
[Epoch 03] train_loss=2.123555 | train_acc=52.708333% | train_correct=59455 | train_total=112800 | val_loss=2.2996100 | val_acc=46.4202128% | interpolacja=False | soft_intepolacja=False
[Epoch 04] train_loss=1.883070 | train_acc=57.977837% | train_correct=65399 | train_total=112800 | val_loss=2.1852289 | val_acc=48.2393617% | interpolacja=False | soft_intepolacja=False
[Epoch 05] train_loss=1.717362 | train_acc=61.210106% | train_correct=69045 | train_total=112800 | val_loss=2.1131768 | val_acc=49.2234043% | interpolacja=False | soft_intepolacja=False
[Epoch 06] train_loss=1.594716 | train_acc=63.750887% | train_correct=71911 | train_total=112800 | val_loss=2.0686094 | val_acc=49.7819149% | interpolacja=False | soft_intepolacja=False
[Epoch 07] train_loss=1.499236 | train_acc=65.603723% | train_correct=74001 | train_total=112800 | val_loss=2.0397279 | val_acc=50.0425532% | interpolacja=False | soft_intepolacja=False
[Epoch 08] train_loss=1.422552 | train_acc=67.200355% | train_correct=75802 | train_total=112800 | val_loss=2.0215411 | val_acc=50.3297872% | interpolacja=False | soft_intepolacja=False
[Epoch 09] train_loss=1.359175 | train_acc=68.494681% | train_correct=77262 | train_total=112800 | val_loss=2.0110429 | val_acc=50.3723404% | interpolacja=False | soft_intepolacja=False
[Epoch 10] train_loss=1.305746 | train_acc=69.526596% | train_correct=78426 | train_total=112800 | val_loss=2.0056426 | val_acc=50.3670213% | interpolacja=False | soft_intepolacja=False
[Epoch 11] train_loss=1.260040 | train_acc=70.476950% | train_correct=79498 | train_total=112800 | val_loss=2.0058779 | val_acc=50.0904255% | interpolacja=False | soft_intepolacja=False
[Epoch 12] train_loss=1.220181 | train_acc=71.231383% | train_correct=80349 | train_total=112800 | val_loss=2.0075511 | val_acc=50.0585106% | interpolacja=False | soft_intepolacja=False
[Epoch 13] train_loss=1.185046 | train_acc=71.998227% | train_correct=81214 | train_total=112800 | val_loss=2.0119922 | val_acc=49.8138298% | interpolacja=False | soft_intepolacja=False
[Epoch 14] train_loss=1.153883 | train_acc=72.716312% | train_correct=82024 | train_total=112800 | val_loss=2.0185032 | val_acc=49.6648936% | interpolacja=False | soft_intepolacja=False
[Epoch 15] train_loss=1.125820 | train_acc=73.328014% | train_correct=82714 | train_total=112800 | val_loss=2.0264924 | val_acc=49.5691489% | interpolacja=False | soft_intepolacja=False
[Epoch 16] train_loss=1.100537 | train_acc=73.940603% | train_correct=83405 | train_total=112800 | val_loss=2.0353010 | val_acc=49.4042553% | interpolacja=False | soft_intepolacja=False
[Epoch 17] train_loss=1.077425 | train_acc=74.470745% | train_correct=84003 | train_total=112800 | val_loss=2.0447863 | val_acc=49.2234043% | interpolacja=False | soft_intepolacja=False
[Epoch 18] train_loss=1.056427 | train_acc=74.935284% | train_correct=84527 | train_total=112800 | val_loss=2.0552655 | val_acc=48.9574468% | interpolacja=False | soft_intepolacja=False
[Epoch 19] train_loss=1.037086 | train_acc=75.336879% | train_correct=84980 | train_total=112800 | val_loss=2.0659599 | val_acc=48.9787234% | interpolacja=False | soft_intepolacja=False
[Epoch 20] train_loss=1.019025 | train_acc=75.783688% | train_correct=85484 | train_total=112800 | val_loss=2.0772126 | val_acc=48.7500000% | interpolacja=False | soft_intepolacja=False
[Epoch 21] train_loss=1.002397 | train_acc=76.187057% | train_correct=85939 | train_total=112800 | val_loss=2.0885922 | val_acc=48.5904255% | interpolacja=False | soft_intepolacja=False
[Epoch 22] train_loss=0.986911 | train_acc=76.532801% | train_correct=86329 | train_total=112800 | val_loss=2.1006881 | val_acc=48.4308511% | interpolacja=False | soft_intepolacja=False
[Epoch 23] train_loss=0.972321 | train_acc=76.893617% | train_correct=86736 | train_total=112800 | val_loss=2.1124647 | val_acc=48.2393617% | interpolacja=False | soft_intepolacja=False
[Epoch 24] train_loss=0.958638 | train_acc=77.254433% | train_correct=87143 | train_total=112800 | val_loss=2.1249403 | val_acc=48.0319149% | interpolacja=False | soft_intepolacja=False
[Epoch 25] train_loss=0.945871 | train_acc=77.527482% | train_correct=87451 | train_total=112800 | val_loss=2.1373516 | val_acc=47.8563830% | interpolacja=False | soft_intepolacja=False
[Epoch 26] train_loss=0.933838 | train_acc=77.805851% | train_correct=87765 | train_total=112800 | val_loss=2.1492366 | val_acc=47.8297872% | interpolacja=False | soft_intepolacja=False
[Epoch 27] train_loss=0.922336 | train_acc=78.106383% | train_correct=88104 | train_total=112800 | val_loss=2.1624295 | val_acc=47.6276596% | interpolacja=False | soft_intepolacja=False
[Epoch 28] train_loss=0.911448 | train_acc=78.331560% | train_correct=88358 | train_total=112800 | val_loss=2.1749306 | val_acc=47.6223404% | interpolacja=False | soft_intepolacja=False
[Epoch 29] train_loss=0.901217 | train_acc=78.583333% | train_correct=88642 | train_total=112800 | val_loss=2.1866314 | val_acc=47.4946809% | interpolacja=False | soft_intepolacja=False
[Epoch 30] train_loss=0.891456 | train_acc=78.819149% | train_correct=88908 | train_total=112800 | val_loss=2.1995966 | val_acc=47.3723404% | interpolacja=False | soft_intepolacja=False
[Epoch 31] train_loss=0.882154 | train_acc=79.055851% | train_correct=89175 | train_total=112800 | val_loss=2.2124833 | val_acc=47.2127660% | interpolacja=False | soft_intepolacja=False
[Epoch 32] train_loss=0.873165 | train_acc=79.288121% | train_correct=89437 | train_total=112800 | val_loss=2.2246406 | val_acc=47.1117021% | interpolacja=False | soft_intepolacja=False
[Epoch 33] train_loss=0.864709 | train_acc=79.512411% | train_correct=89690 | train_total=112800 | val_loss=2.2373313 | val_acc=47.0053191% | interpolacja=False | soft_intepolacja=False
[Epoch 34] train_loss=0.856493 | train_acc=79.685284% | train_correct=89885 | train_total=112800 | val_loss=2.2495173 | val_acc=46.8351064% | interpolacja=False | soft_intepolacja=False
[Epoch 35] train_loss=0.848654 | train_acc=79.887411% | train_correct=90113 | train_total=112800 | val_loss=2.2615451 | val_acc=46.7872340% | interpolacja=False | soft_intepolacja=False
[Epoch 36] train_loss=0.841191 | train_acc=80.070922% | train_correct=90320 | train_total=112800 | val_loss=2.2740114 | val_acc=46.6063830% | interpolacja=False | soft_intepolacja=False
[Epoch 37] train_loss=0.833853 | train_acc=80.315603% | train_correct=90596 | train_total=112800 | val_loss=2.2867183 | val_acc=46.4468085% | interpolacja=False | soft_intepolacja=False
[Epoch 38] train_loss=0.827010 | train_acc=80.446809% | train_correct=90744 | train_total=112800 | val_loss=2.2986017 | val_acc=46.3297872% | interpolacja=False | soft_intepolacja=False
[Epoch 39] train_loss=0.820214 | train_acc=80.652482% | train_correct=90976 | train_total=112800 | val_loss=2.3110203 | val_acc=46.2234043% | interpolacja=False | soft_intepolacja=False
[Epoch 40] train_loss=0.813750 | train_acc=80.806738% | train_correct=91150 | train_total=112800 | val_loss=2.3226494 | val_acc=46.2234043% | interpolacja=False | soft_intepolacja=False
[Epoch 41] train_loss=0.807453 | train_acc=81.022163% | train_correct=91393 | train_total=112800 | val_loss=2.3347026 | val_acc=46.1648936% | interpolacja=False | soft_intepolacja=False
[Epoch 42] train_loss=0.801398 | train_acc=81.165780% | train_correct=91555 | train_total=112800 | val_loss=2.3467260 | val_acc=46.0053191% | interpolacja=False | soft_intepolacja=False
[Epoch 43] train_loss=0.795500 | train_acc=81.361702% | train_correct=91776 | train_total=112800 | val_loss=2.3586153 | val_acc=45.9095745% | interpolacja=False | soft_intepolacja=False
[Epoch 44] train_loss=0.789942 | train_acc=81.474291% | train_correct=91903 | train_total=112800 | val_loss=2.3700459 | val_acc=45.9255319% | interpolacja=False | soft_intepolacja=False
[Epoch 45] train_loss=0.784391 | train_acc=81.562943% | train_correct=92003 | train_total=112800 | val_loss=2.3817088 | val_acc=45.7872340% | interpolacja=False | soft_intepolacja=False
[Epoch 46] train_loss=0.779093 | train_acc=81.750887% | train_correct=92215 | train_total=112800 | val_loss=2.3935765 | val_acc=45.7074468% | interpolacja=False | soft_intepolacja=False
[Epoch 47] train_loss=0.774043 | train_acc=81.859929% | train_correct=92338 | train_total=112800 | val_loss=2.4050697 | val_acc=45.5904255% | interpolacja=False | soft_intepolacja=False
[Epoch 48] train_loss=0.768924 | train_acc=82.054078% | train_correct=92557 | train_total=112800 | val_loss=2.4166251 | val_acc=45.5478723% | interpolacja=False | soft_intepolacja=False
[Epoch 49] train_loss=0.764121 | train_acc=82.165780% | train_correct=92683 | train_total=112800 | val_loss=2.4285071 | val_acc=45.5053191% | interpolacja=False | soft_intepolacja=False
[Epoch 50] train_loss=0.759315 | train_acc=82.314716% | train_correct=92851 | train_total=112800 | val_loss=2.4402483 | val_acc=45.3936170% | interpolacja=False | soft_intepolacja=False
[Epoch 51] train_loss=0.754656 | train_acc=82.414007% | train_correct=92963 | train_total=112800 | val_loss=2.4510614 | val_acc=45.3617021% | interpolacja=False | soft_intepolacja=False
[Epoch 52] train_loss=0.750302 | train_acc=82.549645% | train_correct=93116 | train_total=112800 | val_loss=2.4618049 | val_acc=45.3351064% | interpolacja=False | soft_intepolacja=False
[Epoch 53] train_loss=0.745848 | train_acc=82.661348% | train_correct=93242 | train_total=112800 | val_loss=2.4731703 | val_acc=45.2446809% | interpolacja=False | soft_intepolacja=False
[Epoch 54] train_loss=0.741600 | train_acc=82.781915% | train_correct=93378 | train_total=112800 | val_loss=2.4844301 | val_acc=45.1010638% | interpolacja=False | soft_intepolacja=False
[Epoch 55] train_loss=0.737422 | train_acc=82.885638% | train_correct=93495 | train_total=112800 | val_loss=2.4950395 | val_acc=45.0797872% | interpolacja=False | soft_intepolacja=False
