Using device: cuda, type: cuda
Model: Net(num_classes=47)
dataset=emnist_balanced | RFF(real-2N) | n_features(N)=17500 | output_feats=2N=35000 | sigma=10.0 | batch_size=256 | epochs=5000 | patience=500 | lr=0.001 | seed=42 | momentum=0.9 | log_file=rff_emnist_balanced_hidden_17500.txt | cpu=None | model_name=RFF | use_cache=True
[Epoch 01] train_loss=0.985882 | train_acc=72.805851% | train_correct=82125 | train_total=112800 | val_loss=0.6868951 | val_acc=79.8191489% | interpolacja=False | soft_intepolacja=False
[Epoch 02] train_loss=0.528834 | train_acc=84.438830% | train_correct=95247 | train_total=112800 | val_loss=0.5952290 | val_acc=81.9255319% | interpolacja=False | soft_intepolacja=False
[Epoch 03] train_loss=0.416329 | train_acc=87.824468% | train_correct=99066 | train_total=112800 | val_loss=0.5525084 | val_acc=83.0212766% | interpolacja=False | soft_intepolacja=False
[Epoch 04] train_loss=0.348683 | train_acc=90.012411% | train_correct=101534 | train_total=112800 | val_loss=0.5337109 | val_acc=83.3404255% | interpolacja=False | soft_intepolacja=False
[Epoch 05] train_loss=0.301855 | train_acc=91.528369% | train_correct=103244 | train_total=112800 | val_loss=0.5171793 | val_acc=83.7234043% | interpolacja=False | soft_intepolacja=False
[Epoch 06] train_loss=0.266091 | train_acc=92.768617% | train_correct=104643 | train_total=112800 | val_loss=0.5072706 | val_acc=83.8351064% | interpolacja=False | soft_intepolacja=False
[Epoch 07] train_loss=0.239577 | train_acc=93.583333% | train_correct=105562 | train_total=112800 | val_loss=0.4984979 | val_acc=84.2074468% | interpolacja=False | soft_intepolacja=False
[Epoch 08] train_loss=0.217541 | train_acc=94.287234% | train_correct=106356 | train_total=112800 | val_loss=0.4936766 | val_acc=84.2819149% | interpolacja=False | soft_intepolacja=False
[Epoch 09] train_loss=0.198296 | train_acc=94.932624% | train_correct=107084 | train_total=112800 | val_loss=0.4924704 | val_acc=84.1861702% | interpolacja=False | soft_intepolacja=False
[Epoch 10] train_loss=0.183639 | train_acc=95.391844% | train_correct=107602 | train_total=112800 | val_loss=0.4866946 | val_acc=84.2393617% | interpolacja=False | soft_intepolacja=False
[Epoch 11] train_loss=0.171416 | train_acc=95.685284% | train_correct=107933 | train_total=112800 | val_loss=0.4864335 | val_acc=84.4361702% | interpolacja=False | soft_intepolacja=False
