Using device: cuda, type: cuda
Model: Net(num_classes=62)
dataset=emnist_byclass | RFF(real-2N) | n_features(N)=40000 | output_feats=2N=80000 | sigma=10.0 | batch_size=256 | epochs=5000 | patience=500 | lr=0.001 | seed=42 | momentum=0.9 | log_file=rff_emnist_byclass_hidden_40000.txt | cpu=None | model_name=RFF | use_cache=True
[Epoch 01] train_loss=0.612464 | train_acc=80.717606% | train_correct=563354 | train_total=697932 | val_loss=0.5095626 | val_acc=83.1666996% | interpolacja=False | soft_intepolacja=False
[Epoch 02] train_loss=0.419233 | train_acc=85.647169% | train_correct=597759 | train_total=697932 | val_loss=0.4931531 | val_acc=83.2122624% | interpolacja=False | soft_intepolacja=False
[Epoch 03] train_loss=0.356160 | train_acc=87.604523% | train_correct=611420 | train_total=697932 | val_loss=0.4815206 | val_acc=84.4914591% | interpolacja=False | soft_intepolacja=False
[Epoch 04] train_loss=0.317251 | train_acc=88.901211% | train_correct=620470 | train_total=697932 | val_loss=0.4735451 | val_acc=84.3186644% | interpolacja=False | soft_intepolacja=False
[Epoch 05] train_loss=0.286888 | train_acc=89.956042% | train_correct=627832 | train_total=697932 | val_loss=0.4874489 | val_acc=83.9868298% | interpolacja=False | soft_intepolacja=False
[Epoch 06] train_loss=0.263874 | train_acc=90.740932% | train_correct=633310 | train_total=697932 | val_loss=0.4590151 | val_acc=84.1639229% | interpolacja=False | soft_intepolacja=False
[Epoch 07] train_loss=0.247358 | train_acc=91.389419% | train_correct=637836 | train_total=697932 | val_loss=0.4626090 | val_acc=84.0934295% | interpolacja=False | soft_intepolacja=False
[Epoch 08] train_loss=0.234709 | train_acc=91.847343% | train_correct=641032 | train_total=697932 | val_loss=0.4870775 | val_acc=83.2045253% | interpolacja=False | soft_intepolacja=False
[Epoch 09] train_loss=0.222943 | train_acc=92.248385% | train_correct=643831 | train_total=697932 | val_loss=0.4654120 | val_acc=84.2799790% | interpolacja=False | soft_intepolacja=False
[Epoch 10] train_loss=0.212281 | train_acc=92.673068% | train_correct=646795 | train_total=697932 | val_loss=0.4735102 | val_acc=84.0461474% | interpolacja=False | soft_intepolacja=False
[Epoch 11] train_loss=0.204569 | train_acc=92.957910% | train_correct=648783 | train_total=697932 | val_loss=0.4765607 | val_acc=84.3857191% | interpolacja=False | soft_intepolacja=False
