Using device: cuda, type: cuda
Model: Net(num_classes=10)
dataset=mnist | n_features=30000 | sigma=5.0 | batch_size=256 | epochs=5000 | patience=500 | lr=0.001 | seed=42 | momentum=0.9 | log_file=rff_mnist_hidden_30000.txt | cpu=None | model_name=RFF | use_cache=True
[Epoch 01] train_loss=0.641068 | train_acc=82.883333% | train_correct=49730 | train_total=60000 | val_loss=0.3296936 | val_acc=92.1900000% | interpolacja=False | soft_intepolacja=False
[Epoch 02] train_loss=0.167362 | train_acc=97.756667% | train_correct=58654 | train_total=60000 | val_loss=0.2687420 | val_acc=93.5000000% | interpolacja=False | soft_intepolacja=False
[Epoch 03] train_loss=0.090763 | train_acc=99.566667% | train_correct=59740 | train_total=60000 | val_loss=0.2449471 | val_acc=93.8600000% | interpolacja=False | soft_intepolacja=False
[Epoch 04] train_loss=0.058939 | train_acc=99.910000% | train_correct=59946 | train_total=60000 | val_loss=0.2319843 | val_acc=94.0200000% | interpolacja=False | soft_intepolacja=False
[Epoch 05] train_loss=0.042978 | train_acc=99.988333% | train_correct=59993 | train_total=60000 | val_loss=0.2235853 | val_acc=94.0600000% | interpolacja=False | soft_intepolacja=False
[Epoch 06] train_loss=0.033780 | train_acc=99.993333% | train_correct=59996 | train_total=60000 | val_loss=0.2176978 | val_acc=94.1400000% | interpolacja=False | soft_intepolacja=False
[Epoch 07] train_loss=0.027854 | train_acc=100.000000% | train_correct=60000 | train_total=60000 | val_loss=0.2133667 | val_acc=94.2000000% | interpolacja=False | soft_intepolacja=True
[Epoch 08] train_loss=0.023726 | train_acc=100.000000% | train_correct=60000 | train_total=60000 | val_loss=0.2098877 | val_acc=94.1900000% | interpolacja=False | soft_intepolacja=True
[Epoch 09] train_loss=0.020681 | train_acc=100.000000% | train_correct=60000 | train_total=60000 | val_loss=0.2071442 | val_acc=94.2200000% | interpolacja=False | soft_intepolacja=True
[Epoch 10] train_loss=0.018337 | train_acc=100.000000% | train_correct=60000 | train_total=60000 | val_loss=0.2048587 | val_acc=94.2300000% | interpolacja=False | soft_intepolacja=True
[Epoch 11] train_loss=0.016476 | train_acc=100.000000% | train_correct=60000 | train_total=60000 | val_loss=0.2029615 | val_acc=94.2800000% | interpolacja=False | soft_intepolacja=True
[Epoch 12] train_loss=0.014964 | train_acc=100.000000% | train_correct=60000 | train_total=60000 | val_loss=0.2013383 | val_acc=94.3100000% | interpolacja=False | soft_intepolacja=True
[Epoch 13] train_loss=0.013710 | train_acc=100.000000% | train_correct=60000 | train_total=60000 | val_loss=0.1999233 | val_acc=94.3200000% | interpolacja=False | soft_intepolacja=True
[Epoch 14] train_loss=0.012653 | train_acc=100.000000% | train_correct=60000 | train_total=60000 | val_loss=0.1986743 | val_acc=94.3700000% | interpolacja=False | soft_intepolacja=True
[Epoch 15] train_loss=0.011748 | train_acc=100.000000% | train_correct=60000 | train_total=60000 | val_loss=0.1975919 | val_acc=94.3900000% | interpolacja=False | soft_intepolacja=True
[Epoch 16] train_loss=0.010967 | train_acc=100.000000% | train_correct=60000 | train_total=60000 | val_loss=0.1966434 | val_acc=94.4100000% | interpolacja=False | soft_intepolacja=True
[Epoch 17] train_loss=0.010285 | train_acc=100.000000% | train_correct=60000 | train_total=60000 | val_loss=0.1957775 | val_acc=94.4400000% | interpolacja=False | soft_intepolacja=True
[Epoch 18] train_loss=0.009683 | train_acc=100.000000% | train_correct=60000 | train_total=60000 | val_loss=0.1950210 | val_acc=94.4400000% | interpolacja=False | soft_intepolacja=True
[Epoch 19] train_loss=0.009149 | train_acc=100.000000% | train_correct=60000 | train_total=60000 | val_loss=0.1943272 | val_acc=94.4800000% | interpolacja=False | soft_intepolacja=True
[Epoch 20] train_loss=0.008671 | train_acc=100.000000% | train_correct=60000 | train_total=60000 | val_loss=0.1937001 | val_acc=94.4900000% | interpolacja=False | soft_intepolacja=True
[Epoch 21] train_loss=0.008241 | train_acc=100.000000% | train_correct=60000 | train_total=60000 | val_loss=0.1931231 | val_acc=94.4800000% | interpolacja=False | soft_intepolacja=True
