Using device: cuda, type: cuda
Model: MLP(hidden=175, num_classes=10)
dataset=mnist | hidden=175 | batch_size=256 | epochs=5000 | patience=500 | lr=0.001 | seed=42 | momentum=0.9 | log_file=mlp2_mnist_hidden_175.txt | cpu=None | model_name=MLP2 | use_cache=True
[Epoch 01] train_loss=1.998831 | train_acc=41.646667% | train_correct=24988 | train_total=60000 | val_loss=1.4151487 | val_acc=69.5200000% | interpolacja=False | soft_intepolacja=False
[Epoch 02] train_loss=0.940260 | train_acc=78.703333% | train_correct=47222 | train_total=60000 | val_loss=0.6362884 | val_acc=85.0100000% | interpolacja=False | soft_intepolacja=False
[Epoch 03] train_loss=0.548782 | train_acc=85.843333% | train_correct=51506 | train_total=60000 | val_loss=0.4600679 | val_acc=87.7600000% | interpolacja=False | soft_intepolacja=False
[Epoch 04] train_loss=0.439503 | train_acc=87.921667% | train_correct=52753 | train_total=60000 | val_loss=0.3927358 | val_acc=89.1100000% | interpolacja=False | soft_intepolacja=False
[Epoch 05] train_loss=0.391511 | train_acc=89.025000% | train_correct=53415 | train_total=60000 | val_loss=0.3580446 | val_acc=89.8600000% | interpolacja=False | soft_intepolacja=False
[Epoch 06] train_loss=0.363225 | train_acc=89.636667% | train_correct=53782 | train_total=60000 | val_loss=0.3360804 | val_acc=90.3400000% | interpolacja=False | soft_intepolacja=False
[Epoch 07] train_loss=0.344220 | train_acc=90.100000% | train_correct=54060 | train_total=60000 | val_loss=0.3230934 | val_acc=90.7800000% | interpolacja=False | soft_intepolacja=False
[Epoch 08] train_loss=0.330200 | train_acc=90.508333% | train_correct=54305 | train_total=60000 | val_loss=0.3112350 | val_acc=90.9600000% | interpolacja=False | soft_intepolacja=False
[Epoch 09] train_loss=0.318743 | train_acc=90.780000% | train_correct=54468 | train_total=60000 | val_loss=0.3042232 | val_acc=91.4100000% | interpolacja=False | soft_intepolacja=False
[Epoch 10] train_loss=0.309178 | train_acc=91.023333% | train_correct=54614 | train_total=60000 | val_loss=0.2910537 | val_acc=91.6300000% | interpolacja=False | soft_intepolacja=False
[Epoch 11] train_loss=0.299726 | train_acc=91.346667% | train_correct=54808 | train_total=60000 | val_loss=0.2854821 | val_acc=91.7300000% | interpolacja=False | soft_intepolacja=False
[Epoch 12] train_loss=0.292218 | train_acc=91.538333% | train_correct=54923 | train_total=60000 | val_loss=0.2795630 | val_acc=91.9900000% | interpolacja=False | soft_intepolacja=False
[Epoch 13] train_loss=0.284396 | train_acc=91.751667% | train_correct=55051 | train_total=60000 | val_loss=0.2728365 | val_acc=92.2800000% | interpolacja=False | soft_intepolacja=False
[Epoch 14] train_loss=0.278127 | train_acc=91.966667% | train_correct=55180 | train_total=60000 | val_loss=0.2664750 | val_acc=92.4900000% | interpolacja=False | soft_intepolacja=False
[Epoch 15] train_loss=0.271651 | train_acc=92.110000% | train_correct=55266 | train_total=60000 | val_loss=0.2637132 | val_acc=92.4800000% | interpolacja=False | soft_intepolacja=False
[Epoch 16] train_loss=0.265516 | train_acc=92.258333% | train_correct=55355 | train_total=60000 | val_loss=0.2567300 | val_acc=92.7300000% | interpolacja=False | soft_intepolacja=False
[Epoch 17] train_loss=0.259181 | train_acc=92.551667% | train_correct=55531 | train_total=60000 | val_loss=0.2501000 | val_acc=92.9400000% | interpolacja=False | soft_intepolacja=False
[Epoch 18] train_loss=0.253482 | train_acc=92.635000% | train_correct=55581 | train_total=60000 | val_loss=0.2451884 | val_acc=92.9900000% | interpolacja=False | soft_intepolacja=False
[Epoch 19] train_loss=0.247561 | train_acc=92.873333% | train_correct=55724 | train_total=60000 | val_loss=0.2396350 | val_acc=93.1500000% | interpolacja=False | soft_intepolacja=False
[Epoch 20] train_loss=0.242369 | train_acc=93.045000% | train_correct=55827 | train_total=60000 | val_loss=0.2357624 | val_acc=93.2200000% | interpolacja=False | soft_intepolacja=False
[Epoch 21] train_loss=0.236315 | train_acc=93.216667% | train_correct=55930 | train_total=60000 | val_loss=0.2311950 | val_acc=93.4200000% | interpolacja=False | soft_intepolacja=False
[Epoch 22] train_loss=0.231505 | train_acc=93.388333% | train_correct=56033 | train_total=60000 | val_loss=0.2286428 | val_acc=93.6200000% | interpolacja=False | soft_intepolacja=False
[Epoch 23] train_loss=0.226214 | train_acc=93.543333% | train_correct=56126 | train_total=60000 | val_loss=0.2232138 | val_acc=93.6300000% | interpolacja=False | soft_intepolacja=False
[Epoch 24] train_loss=0.221149 | train_acc=93.685000% | train_correct=56211 | train_total=60000 | val_loss=0.2161587 | val_acc=93.8200000% | interpolacja=False | soft_intepolacja=False
[Epoch 25] train_loss=0.216613 | train_acc=93.885000% | train_correct=56331 | train_total=60000 | val_loss=0.2127791 | val_acc=93.9200000% | interpolacja=False | soft_intepolacja=False
[Epoch 26] train_loss=0.211516 | train_acc=93.978333% | train_correct=56387 | train_total=60000 | val_loss=0.2076117 | val_acc=94.0500000% | interpolacja=False | soft_intepolacja=False
[Epoch 27] train_loss=0.206948 | train_acc=94.070000% | train_correct=56442 | train_total=60000 | val_loss=0.2051668 | val_acc=94.0600000% | interpolacja=False | soft_intepolacja=False
[Epoch 28] train_loss=0.202708 | train_acc=94.208333% | train_correct=56525 | train_total=60000 | val_loss=0.2002949 | val_acc=94.1000000% | interpolacja=False | soft_intepolacja=False
[Epoch 29] train_loss=0.198180 | train_acc=94.373333% | train_correct=56624 | train_total=60000 | val_loss=0.1971359 | val_acc=94.3000000% | interpolacja=False | soft_intepolacja=False
[Epoch 30] train_loss=0.193998 | train_acc=94.485000% | train_correct=56691 | train_total=60000 | val_loss=0.1917389 | val_acc=94.4600000% | interpolacja=False | soft_intepolacja=False
[Epoch 31] train_loss=0.189804 | train_acc=94.580000% | train_correct=56748 | train_total=60000 | val_loss=0.1905242 | val_acc=94.4100000% | interpolacja=False | soft_intepolacja=False
[Epoch 32] train_loss=0.186347 | train_acc=94.700000% | train_correct=56820 | train_total=60000 | val_loss=0.1845617 | val_acc=94.7100000% | interpolacja=False | soft_intepolacja=False
[Epoch 33] train_loss=0.182120 | train_acc=94.875000% | train_correct=56925 | train_total=60000 | val_loss=0.1808132 | val_acc=94.7400000% | interpolacja=False | soft_intepolacja=False
[Epoch 34] train_loss=0.178688 | train_acc=94.895000% | train_correct=56937 | train_total=60000 | val_loss=0.1787886 | val_acc=94.8000000% | interpolacja=False | soft_intepolacja=False
[Epoch 35] train_loss=0.175269 | train_acc=94.961667% | train_correct=56977 | train_total=60000 | val_loss=0.1757735 | val_acc=94.9300000% | interpolacja=False | soft_intepolacja=False
[Epoch 36] train_loss=0.171521 | train_acc=95.113333% | train_correct=57068 | train_total=60000 | val_loss=0.1719844 | val_acc=94.9000000% | interpolacja=False | soft_intepolacja=False
[Epoch 37] train_loss=0.168394 | train_acc=95.220000% | train_correct=57132 | train_total=60000 | val_loss=0.1724482 | val_acc=94.9900000% | interpolacja=False | soft_intepolacja=False
[Epoch 38] train_loss=0.165573 | train_acc=95.321667% | train_correct=57193 | train_total=60000 | val_loss=0.1688003 | val_acc=95.1200000% | interpolacja=False | soft_intepolacja=False
[Epoch 39] train_loss=0.161936 | train_acc=95.400000% | train_correct=57240 | train_total=60000 | val_loss=0.1658776 | val_acc=95.1200000% | interpolacja=False | soft_intepolacja=False
[Epoch 40] train_loss=0.159078 | train_acc=95.466667% | train_correct=57280 | train_total=60000 | val_loss=0.1615198 | val_acc=95.3400000% | interpolacja=False | soft_intepolacja=False
[Epoch 41] train_loss=0.156047 | train_acc=95.573333% | train_correct=57344 | train_total=60000 | val_loss=0.1586267 | val_acc=95.3600000% | interpolacja=False | soft_intepolacja=False
[Epoch 42] train_loss=0.153033 | train_acc=95.620000% | train_correct=57372 | train_total=60000 | val_loss=0.1576910 | val_acc=95.5400000% | interpolacja=False | soft_intepolacja=False
[Epoch 43] train_loss=0.150461 | train_acc=95.728333% | train_correct=57437 | train_total=60000 | val_loss=0.1527921 | val_acc=95.5600000% | interpolacja=False | soft_intepolacja=False
[Epoch 44] train_loss=0.147618 | train_acc=95.811667% | train_correct=57487 | train_total=60000 | val_loss=0.1534274 | val_acc=95.6100000% | interpolacja=False | soft_intepolacja=False
[Epoch 45] train_loss=0.144978 | train_acc=95.935000% | train_correct=57561 | train_total=60000 | val_loss=0.1486244 | val_acc=95.6200000% | interpolacja=False | soft_intepolacja=False
[Epoch 46] train_loss=0.142535 | train_acc=95.961667% | train_correct=57577 | train_total=60000 | val_loss=0.1475338 | val_acc=95.7200000% | interpolacja=False | soft_intepolacja=False
[Epoch 47] train_loss=0.140524 | train_acc=96.058333% | train_correct=57635 | train_total=60000 | val_loss=0.1455578 | val_acc=95.8200000% | interpolacja=False | soft_intepolacja=False
[Epoch 48] train_loss=0.137682 | train_acc=96.106667% | train_correct=57664 | train_total=60000 | val_loss=0.1435460 | val_acc=95.8400000% | interpolacja=False | soft_intepolacja=False
[Epoch 49] train_loss=0.135002 | train_acc=96.185000% | train_correct=57711 | train_total=60000 | val_loss=0.1418873 | val_acc=95.9300000% | interpolacja=False | soft_intepolacja=False
[Epoch 50] train_loss=0.132703 | train_acc=96.215000% | train_correct=57729 | train_total=60000 | val_loss=0.1397748 | val_acc=95.9800000% | interpolacja=False | soft_intepolacja=False
[Epoch 51] train_loss=0.130593 | train_acc=96.266667% | train_correct=57760 | train_total=60000 | val_loss=0.1401257 | val_acc=95.9100000% | interpolacja=False | soft_intepolacja=False
[Epoch 52] train_loss=0.128505 | train_acc=96.346667% | train_correct=57808 | train_total=60000 | val_loss=0.1348440 | val_acc=96.0900000% | interpolacja=False | soft_intepolacja=False
[Epoch 53] train_loss=0.126440 | train_acc=96.401667% | train_correct=57841 | train_total=60000 | val_loss=0.1339029 | val_acc=96.1200000% | interpolacja=False | soft_intepolacja=False
[Epoch 54] train_loss=0.124424 | train_acc=96.448333% | train_correct=57869 | train_total=60000 | val_loss=0.1336018 | val_acc=96.0800000% | interpolacja=False | soft_intepolacja=False
[Epoch 55] train_loss=0.122606 | train_acc=96.538333% | train_correct=57923 | train_total=60000 | val_loss=0.1305150 | val_acc=96.2400000% | interpolacja=False | soft_intepolacja=False
[Epoch 56] train_loss=0.120365 | train_acc=96.606667% | train_correct=57964 | train_total=60000 | val_loss=0.1300551 | val_acc=96.1700000% | interpolacja=False | soft_intepolacja=False
[Epoch 57] train_loss=0.118253 | train_acc=96.655000% | train_correct=57993 | train_total=60000 | val_loss=0.1281577 | val_acc=96.2800000% | interpolacja=False | soft_intepolacja=False
