Using device: cuda, type: cuda
Model: Net(num_classes=47)
dataset=emnist_balanced | ch1=12 | ch2=24 | batch_size=256 | epochs=5000 | patience=500 | lr=0.001 | seed=42 | momentum=0.9 | log_file=cnn_emnist_balanced_hidden_12.txt | cpu=None | model_name=CNN | use_cache=True
[Epoch 01] train_loss=2.554565 | train_acc=39.557624% | train_correct=44621 | train_total=112800 | val_loss=1.4021535 | val_acc=60.2606383% | interpolacja=False | soft_intepolacja=False
[Epoch 02] train_loss=1.285612 | train_acc=63.546986% | train_correct=71681 | train_total=112800 | val_loss=1.2131835 | val_acc=65.6117021% | interpolacja=False | soft_intepolacja=False
[Epoch 03] train_loss=1.133169 | train_acc=67.420213% | train_correct=76050 | train_total=112800 | val_loss=1.0774672 | val_acc=69.4361702% | interpolacja=False | soft_intepolacja=False
[Epoch 04] train_loss=0.986162 | train_acc=71.408688% | train_correct=80549 | train_total=112800 | val_loss=0.9490326 | val_acc=72.4627660% | interpolacja=False | soft_intepolacja=False
[Epoch 05] train_loss=0.841332 | train_acc=75.295213% | train_correct=84933 | train_total=112800 | val_loss=0.8377923 | val_acc=74.9414894% | interpolacja=False | soft_intepolacja=False
[Epoch 06] train_loss=0.726721 | train_acc=78.309397% | train_correct=88333 | train_total=112800 | val_loss=0.7075336 | val_acc=79.0053191% | interpolacja=False | soft_intepolacja=False
[Epoch 07] train_loss=0.648609 | train_acc=80.226064% | train_correct=90495 | train_total=112800 | val_loss=0.6519259 | val_acc=80.3138298% | interpolacja=False | soft_intepolacja=False
[Epoch 08] train_loss=0.592256 | train_acc=81.656028% | train_correct=92108 | train_total=112800 | val_loss=0.6147589 | val_acc=81.2872340% | interpolacja=False | soft_intepolacja=False
[Epoch 09] train_loss=0.556588 | train_acc=82.580674% | train_correct=93151 | train_total=112800 | val_loss=0.5958944 | val_acc=81.4734043% | interpolacja=False | soft_intepolacja=False
[Epoch 10] train_loss=0.532855 | train_acc=83.168440% | train_correct=93814 | train_total=112800 | val_loss=0.5850183 | val_acc=81.5212766% | interpolacja=False | soft_intepolacja=False
[Epoch 11] train_loss=0.510652 | train_acc=83.805851% | train_correct=94533 | train_total=112800 | val_loss=0.5600312 | val_acc=82.4840426% | interpolacja=False | soft_intepolacja=False
[Epoch 12] train_loss=0.494148 | train_acc=84.242021% | train_correct=95025 | train_total=112800 | val_loss=0.5545633 | val_acc=82.7180851% | interpolacja=False | soft_intepolacja=False
[Epoch 13] train_loss=0.484892 | train_acc=84.396277% | train_correct=95199 | train_total=112800 | val_loss=0.5357588 | val_acc=83.3297872% | interpolacja=False | soft_intepolacja=False
[Epoch 14] train_loss=0.475830 | train_acc=84.525709% | train_correct=95345 | train_total=112800 | val_loss=0.5398981 | val_acc=83.1755319% | interpolacja=False | soft_intepolacja=False
[Epoch 15] train_loss=0.464713 | train_acc=85.005319% | train_correct=95886 | train_total=112800 | val_loss=0.5355969 | val_acc=83.0585106% | interpolacja=False | soft_intepolacja=False
[Epoch 16] train_loss=0.457890 | train_acc=85.078014% | train_correct=95968 | train_total=112800 | val_loss=0.5325444 | val_acc=83.5000000% | interpolacja=False | soft_intepolacja=False
[Epoch 17] train_loss=0.452120 | train_acc=85.235816% | train_correct=96146 | train_total=112800 | val_loss=0.5179459 | val_acc=83.7234043% | interpolacja=False | soft_intepolacja=False
[Epoch 18] train_loss=0.446029 | train_acc=85.362589% | train_correct=96289 | train_total=112800 | val_loss=0.5194504 | val_acc=83.7819149% | interpolacja=False | soft_intepolacja=False
[Epoch 19] train_loss=0.439033 | train_acc=85.564716% | train_correct=96517 | train_total=112800 | val_loss=0.5200100 | val_acc=83.7446809% | interpolacja=False | soft_intepolacja=False
[Epoch 20] train_loss=0.434208 | train_acc=85.678191% | train_correct=96645 | train_total=112800 | val_loss=0.5099574 | val_acc=84.0478723% | interpolacja=False | soft_intepolacja=False
[Epoch 21] train_loss=0.430629 | train_acc=85.776596% | train_correct=96756 | train_total=112800 | val_loss=0.5109107 | val_acc=84.0585106% | interpolacja=False | soft_intepolacja=False
[Epoch 22] train_loss=0.425610 | train_acc=85.937943% | train_correct=96938 | train_total=112800 | val_loss=0.5081613 | val_acc=83.8404255% | interpolacja=False | soft_intepolacja=False
[Epoch 23] train_loss=0.418934 | train_acc=86.261525% | train_correct=97303 | train_total=112800 | val_loss=0.5036647 | val_acc=84.3510638% | interpolacja=False | soft_intepolacja=False
[Epoch 24] train_loss=0.416085 | train_acc=86.255319% | train_correct=97296 | train_total=112800 | val_loss=0.5094832 | val_acc=83.7127660% | interpolacja=False | soft_intepolacja=False
[Epoch 25] train_loss=0.413970 | train_acc=86.304965% | train_correct=97352 | train_total=112800 | val_loss=0.5071064 | val_acc=83.5531915% | interpolacja=False | soft_intepolacja=False
[Epoch 26] train_loss=0.409036 | train_acc=86.447695% | train_correct=97513 | train_total=112800 | val_loss=0.4993503 | val_acc=84.2925532% | interpolacja=False | soft_intepolacja=False
[Epoch 27] train_loss=0.405755 | train_acc=86.504433% | train_correct=97577 | train_total=112800 | val_loss=0.4984352 | val_acc=84.5691489% | interpolacja=False | soft_intepolacja=False
[Epoch 28] train_loss=0.403538 | train_acc=86.530142% | train_correct=97606 | train_total=112800 | val_loss=0.4913881 | val_acc=84.5106383% | interpolacja=False | soft_intepolacja=False
[Epoch 29] train_loss=0.398719 | train_acc=86.671099% | train_correct=97765 | train_total=112800 | val_loss=0.5045441 | val_acc=83.8563830% | interpolacja=False | soft_intepolacja=False
[Epoch 30] train_loss=0.394333 | train_acc=86.851950% | train_correct=97969 | train_total=112800 | val_loss=0.4972042 | val_acc=84.3244681% | interpolacja=False | soft_intepolacja=False
[Epoch 31] train_loss=0.393377 | train_acc=86.908688% | train_correct=98033 | train_total=112800 | val_loss=0.4986994 | val_acc=84.1223404% | interpolacja=False | soft_intepolacja=False
[Epoch 32] train_loss=0.391041 | train_acc=86.972518% | train_correct=98105 | train_total=112800 | val_loss=0.4967865 | val_acc=84.2234043% | interpolacja=False | soft_intepolacja=False
[Epoch 33] train_loss=0.385493 | train_acc=87.049645% | train_correct=98192 | train_total=112800 | val_loss=0.4927959 | val_acc=84.6542553% | interpolacja=False | soft_intepolacja=False
[Epoch 34] train_loss=0.384166 | train_acc=87.107270% | train_correct=98257 | train_total=112800 | val_loss=0.4947793 | val_acc=84.6010638% | interpolacja=False | soft_intepolacja=False
[Epoch 35] train_loss=0.382848 | train_acc=87.084220% | train_correct=98231 | train_total=112800 | val_loss=0.4945763 | val_acc=84.3723404% | interpolacja=False | soft_intepolacja=False
[Epoch 36] train_loss=0.378960 | train_acc=87.241135% | train_correct=98408 | train_total=112800 | val_loss=0.4910326 | val_acc=84.3085106% | interpolacja=False | soft_intepolacja=False
[Epoch 37] train_loss=0.376543 | train_acc=87.427305% | train_correct=98618 | train_total=112800 | val_loss=0.4999469 | val_acc=83.8510638% | interpolacja=False | soft_intepolacja=False
[Epoch 38] train_loss=0.375598 | train_acc=87.347518% | train_correct=98528 | train_total=112800 | val_loss=0.4956871 | val_acc=84.2606383% | interpolacja=False | soft_intepolacja=False
[Epoch 39] train_loss=0.372564 | train_acc=87.497340% | train_correct=98697 | train_total=112800 | val_loss=0.5007731 | val_acc=84.7180851% | interpolacja=False | soft_intepolacja=False
[Epoch 40] train_loss=0.372257 | train_acc=87.456560% | train_correct=98651 | train_total=112800 | val_loss=0.4922403 | val_acc=84.5744681% | interpolacja=False | soft_intepolacja=False
[Epoch 41] train_loss=0.368205 | train_acc=87.560284% | train_correct=98768 | train_total=112800 | val_loss=0.4873556 | val_acc=84.7553191% | interpolacja=False | soft_intepolacja=False
[Epoch 42] train_loss=0.364290 | train_acc=87.659574% | train_correct=98880 | train_total=112800 | val_loss=0.4813534 | val_acc=84.7925532% | interpolacja=False | soft_intepolacja=False
[Epoch 43] train_loss=0.361714 | train_acc=87.830674% | train_correct=99073 | train_total=112800 | val_loss=0.4913420 | val_acc=84.5372340% | interpolacja=False | soft_intepolacja=False
[Epoch 44] train_loss=0.359842 | train_acc=87.890071% | train_correct=99140 | train_total=112800 | val_loss=0.5067987 | val_acc=84.3776596% | interpolacja=False | soft_intepolacja=False
[Epoch 45] train_loss=0.359974 | train_acc=87.898050% | train_correct=99149 | train_total=112800 | val_loss=0.4900900 | val_acc=84.4095745% | interpolacja=False | soft_intepolacja=False
[Epoch 46] train_loss=0.357167 | train_acc=87.911348% | train_correct=99164 | train_total=112800 | val_loss=0.5027486 | val_acc=84.1914894% | interpolacja=False | soft_intepolacja=False
[Epoch 47] train_loss=0.356453 | train_acc=87.892730% | train_correct=99143 | train_total=112800 | val_loss=0.4909841 | val_acc=84.5531915% | interpolacja=False | soft_intepolacja=False
[Epoch 48] train_loss=0.352561 | train_acc=88.067376% | train_correct=99340 | train_total=112800 | val_loss=0.4901434 | val_acc=84.7234043% | interpolacja=False | soft_intepolacja=False
[Epoch 49] train_loss=0.349259 | train_acc=88.200355% | train_correct=99490 | train_total=112800 | val_loss=0.5010063 | val_acc=84.4468085% | interpolacja=False | soft_intepolacja=False
[Epoch 50] train_loss=0.349705 | train_acc=88.181738% | train_correct=99469 | train_total=112800 | val_loss=0.5023533 | val_acc=84.1329787% | interpolacja=False | soft_intepolacja=False
[Epoch 51] train_loss=0.348160 | train_acc=88.147163% | train_correct=99430 | train_total=112800 | val_loss=0.4973011 | val_acc=84.3297872% | interpolacja=False | soft_intepolacja=False
[Epoch 52] train_loss=0.346776 | train_acc=88.280142% | train_correct=99580 | train_total=112800 | val_loss=0.4924695 | val_acc=84.6223404% | interpolacja=False | soft_intepolacja=False
[Epoch 53] train_loss=0.342196 | train_acc=88.372340% | train_correct=99684 | train_total=112800 | val_loss=0.4865023 | val_acc=84.6329787% | interpolacja=False | soft_intepolacja=False
[Epoch 54] train_loss=0.341694 | train_acc=88.377660% | train_correct=99690 | train_total=112800 | val_loss=0.5109594 | val_acc=84.5159574% | interpolacja=False | soft_intepolacja=False
[Epoch 55] train_loss=0.340293 | train_acc=88.421099% | train_correct=99739 | train_total=112800 | val_loss=0.4844189 | val_acc=84.7765957% | interpolacja=False | soft_intepolacja=False
[Epoch 56] train_loss=0.336473 | train_acc=88.486702% | train_correct=99813 | train_total=112800 | val_loss=0.4928155 | val_acc=84.2872340% | interpolacja=False | soft_intepolacja=False
[Epoch 57] train_loss=0.338023 | train_acc=88.487589% | train_correct=99814 | train_total=112800 | val_loss=0.4909902 | val_acc=84.3085106% | interpolacja=False | soft_intepolacja=False
[Epoch 58] train_loss=0.333687 | train_acc=88.560284% | train_correct=99896 | train_total=112800 | val_loss=0.4944565 | val_acc=84.4787234% | interpolacja=False | soft_intepolacja=False
[Epoch 59] train_loss=0.334410 | train_acc=88.546099% | train_correct=99880 | train_total=112800 | val_loss=0.5124203 | val_acc=84.2127660% | interpolacja=False | soft_intepolacja=False
[Epoch 60] train_loss=0.331118 | train_acc=88.757092% | train_correct=100118 | train_total=112800 | val_loss=0.4894853 | val_acc=84.7712766% | interpolacja=False | soft_intepolacja=False
[Epoch 61] train_loss=0.328279 | train_acc=88.761525% | train_correct=100123 | train_total=112800 | val_loss=0.4946105 | val_acc=84.5478723% | interpolacja=False | soft_intepolacja=False
[Epoch 62] train_loss=0.327057 | train_acc=88.865248% | train_correct=100240 | train_total=112800 | val_loss=0.4921416 | val_acc=84.6542553% | interpolacja=False | soft_intepolacja=False
[Epoch 63] train_loss=0.323044 | train_acc=88.960106% | train_correct=100347 | train_total=112800 | val_loss=0.5023518 | val_acc=84.2446809% | interpolacja=False | soft_intepolacja=False
[Epoch 64] train_loss=0.324820 | train_acc=88.897163% | train_correct=100276 | train_total=112800 | val_loss=0.4877242 | val_acc=84.6329787% | interpolacja=False | soft_intepolacja=False
[Epoch 65] train_loss=0.322692 | train_acc=89.012411% | train_correct=100406 | train_total=112800 | val_loss=0.5061364 | val_acc=83.8882979% | interpolacja=False | soft_intepolacja=False
[Epoch 66] train_loss=0.317837 | train_acc=89.125000% | train_correct=100533 | train_total=112800 | val_loss=0.5051926 | val_acc=84.2446809% | interpolacja=False | soft_intepolacja=False
[Epoch 67] train_loss=0.319617 | train_acc=89.073582% | train_correct=100475 | train_total=112800 | val_loss=0.4945021 | val_acc=84.5212766% | interpolacja=False | soft_intepolacja=False
[Epoch 68] train_loss=0.318102 | train_acc=89.029255% | train_correct=100425 | train_total=112800 | val_loss=0.4911296 | val_acc=84.7021277% | interpolacja=False | soft_intepolacja=False
[Epoch 69] train_loss=0.313058 | train_acc=89.268617% | train_correct=100695 | train_total=112800 | val_loss=0.4884964 | val_acc=84.7446809% | interpolacja=False | soft_intepolacja=False
[Epoch 70] train_loss=0.312341 | train_acc=89.274823% | train_correct=100702 | train_total=112800 | val_loss=0.5001233 | val_acc=84.1436170% | interpolacja=False | soft_intepolacja=False
[Epoch 71] train_loss=0.310769 | train_acc=89.312057% | train_correct=100744 | train_total=112800 | val_loss=0.5207069 | val_acc=83.7872340% | interpolacja=False | soft_intepolacja=False
[Epoch 72] train_loss=0.309425 | train_acc=89.255319% | train_correct=100680 | train_total=112800 | val_loss=0.4971761 | val_acc=84.5585106% | interpolacja=False | soft_intepolacja=False
[Epoch 73] train_loss=0.309845 | train_acc=89.390957% | train_correct=100833 | train_total=112800 | val_loss=0.4987380 | val_acc=84.1489362% | interpolacja=False | soft_intepolacja=False
[Epoch 74] train_loss=0.307269 | train_acc=89.416667% | train_correct=100862 | train_total=112800 | val_loss=0.4935088 | val_acc=84.6063830% | interpolacja=False | soft_intepolacja=False
[Epoch 75] train_loss=0.304120 | train_acc=89.523050% | train_correct=100982 | train_total=112800 | val_loss=0.4900706 | val_acc=84.4680851% | interpolacja=False | soft_intepolacja=False
