model_size | train_loss | val_loss | val_acc | epoch
100 | 0.303461 | 0.4570732 | 0.853723404 | 42
80 | 0.309036 | 0.4593108 | 0.853510638 | 42
64 | 0.319105 | 0.4608748 | 0.853776596 | 42
50 | 0.320563 | 0.4632472 | 0.8505319149999999 | 42
32 | 0.308805 | 0.4676305 | 0.851914894 | 55
16 | 0.332853 | 0.4810209 | 0.849148936 | 55
12 | 0.36429 | 0.4813534 | 0.847925532 | 42
8 | 0.361336 | 0.4818542 | 0.850106383 | 43
4 | 0.348316 | 0.5035805 | 0.843723404 | 78
