model_size | train_loss | val_loss | val_acc | epoch
100 | 0.331653 | 0.4607165 | 0.855904255 | 33
80 | 0.217954 | 0.4759221 | 0.8544148939999999 | 78
64 | 0.314963 | 0.4634711 | 0.8560106380000001 | 43
50 | 0.303258 | 0.4675035 | 0.854468085 | 48
32 | 0.25927 | 0.472551 | 0.8543617020000001 | 78
16 | 0.289027 | 0.482662 | 0.850957447 | 78
12 | 0.300501 | 0.4866355 | 0.850425532 | 78
8 | 0.298193 | 0.4863404 | 0.851542553 | 78
4 | 0.329227 | 0.5075231 | 0.8454787229999999 | 98
