Using device: cuda, type: cuda
Model: MLP(hidden=5000, num_classes=10)
dataset=fashion | hidden=5000 | batch_size=256 | epochs=5000 | patience=500 | lr=0.001 | seed=42 | momentum=0.9 | log_file=mlp_fashion_hidden5000.txt | cpu=None | model_name=MLP
[Epoch 01] train_loss=0.911736 | train_acc=71.505000% | train_correct=42903 | train_total=60000 | val_loss=0.6593163 | val_acc=77.3100000% | interpolacja=False | soft_intepolacja=False
[Epoch 02] train_loss=0.591213 | train_acc=79.826667% | train_correct=47896 | train_total=60000 | val_loss=0.5736403 | val_acc=80.1400000% | interpolacja=False | soft_intepolacja=False
[Epoch 03] train_loss=0.530428 | train_acc=81.831667% | train_correct=49099 | train_total=60000 | val_loss=0.5347685 | val_acc=81.2800000% | interpolacja=False | soft_intepolacja=False
[Epoch 04] train_loss=0.497230 | train_acc=82.771667% | train_correct=49663 | train_total=60000 | val_loss=0.5117315 | val_acc=82.1100000% | interpolacja=False | soft_intepolacja=False
[Epoch 05] train_loss=0.475147 | train_acc=83.568333% | train_correct=50141 | train_total=60000 | val_loss=0.4949456 | val_acc=82.3700000% | interpolacja=False | soft_intepolacja=False
[Epoch 06] train_loss=0.458817 | train_acc=84.131667% | train_correct=50479 | train_total=60000 | val_loss=0.4813402 | val_acc=82.9300000% | interpolacja=False | soft_intepolacja=False
[Epoch 07] train_loss=0.446000 | train_acc=84.493333% | train_correct=50696 | train_total=60000 | val_loss=0.4712455 | val_acc=83.3500000% | interpolacja=False | soft_intepolacja=False
[Epoch 08] train_loss=0.435370 | train_acc=84.885000% | train_correct=50931 | train_total=60000 | val_loss=0.4647415 | val_acc=83.5400000% | interpolacja=False | soft_intepolacja=False
[Epoch 09] train_loss=0.426747 | train_acc=85.163333% | train_correct=51098 | train_total=60000 | val_loss=0.4553147 | val_acc=83.8800000% | interpolacja=False | soft_intepolacja=False
[Epoch 10] train_loss=0.418995 | train_acc=85.440000% | train_correct=51264 | train_total=60000 | val_loss=0.4502065 | val_acc=83.8600000% | interpolacja=False | soft_intepolacja=False
[Epoch 11] train_loss=0.411799 | train_acc=85.621667% | train_correct=51373 | train_total=60000 | val_loss=0.4434003 | val_acc=84.3600000% | interpolacja=False | soft_intepolacja=False
[Epoch 12] train_loss=0.405523 | train_acc=85.811667% | train_correct=51487 | train_total=60000 | val_loss=0.4385296 | val_acc=84.3500000% | interpolacja=False | soft_intepolacja=False
[Epoch 13] train_loss=0.399824 | train_acc=86.150000% | train_correct=51690 | train_total=60000 | val_loss=0.4333462 | val_acc=84.3200000% | interpolacja=False | soft_intepolacja=False
[Epoch 14] train_loss=0.395078 | train_acc=86.260000% | train_correct=51756 | train_total=60000 | val_loss=0.4290969 | val_acc=84.5500000% | interpolacja=False | soft_intepolacja=False
[Epoch 15] train_loss=0.389603 | train_acc=86.443333% | train_correct=51866 | train_total=60000 | val_loss=0.4252312 | val_acc=84.7700000% | interpolacja=False | soft_intepolacja=False
[Epoch 16] train_loss=0.385279 | train_acc=86.556667% | train_correct=51934 | train_total=60000 | val_loss=0.4220781 | val_acc=84.7900000% | interpolacja=False | soft_intepolacja=False
[Epoch 17] train_loss=0.381186 | train_acc=86.741667% | train_correct=52045 | train_total=60000 | val_loss=0.4188007 | val_acc=85.0600000% | interpolacja=False | soft_intepolacja=False
[Epoch 18] train_loss=0.377213 | train_acc=86.850000% | train_correct=52110 | train_total=60000 | val_loss=0.4158841 | val_acc=84.9400000% | interpolacja=False | soft_intepolacja=False
[Epoch 19] train_loss=0.373310 | train_acc=87.050000% | train_correct=52230 | train_total=60000 | val_loss=0.4131480 | val_acc=85.2700000% | interpolacja=False | soft_intepolacja=False
[Epoch 20] train_loss=0.369550 | train_acc=87.136667% | train_correct=52282 | train_total=60000 | val_loss=0.4103089 | val_acc=85.3800000% | interpolacja=False | soft_intepolacja=False
[Epoch 21] train_loss=0.366715 | train_acc=87.203333% | train_correct=52322 | train_total=60000 | val_loss=0.4079714 | val_acc=85.5200000% | interpolacja=False | soft_intepolacja=False
[Epoch 22] train_loss=0.363969 | train_acc=87.273333% | train_correct=52364 | train_total=60000 | val_loss=0.4055064 | val_acc=85.4900000% | interpolacja=False | soft_intepolacja=False
[Epoch 23] train_loss=0.359969 | train_acc=87.416667% | train_correct=52450 | train_total=60000 | val_loss=0.4038102 | val_acc=85.6500000% | interpolacja=False | soft_intepolacja=False
[Epoch 24] train_loss=0.356986 | train_acc=87.585000% | train_correct=52551 | train_total=60000 | val_loss=0.3992162 | val_acc=85.5800000% | interpolacja=False | soft_intepolacja=False
[Epoch 25] train_loss=0.354541 | train_acc=87.601667% | train_correct=52561 | train_total=60000 | val_loss=0.3983473 | val_acc=85.8200000% | interpolacja=False | soft_intepolacja=False
[Epoch 26] train_loss=0.351637 | train_acc=87.736667% | train_correct=52642 | train_total=60000 | val_loss=0.3962219 | val_acc=85.7700000% | interpolacja=False | soft_intepolacja=False
[Epoch 27] train_loss=0.349050 | train_acc=87.825000% | train_correct=52695 | train_total=60000 | val_loss=0.3937829 | val_acc=86.1200000% | interpolacja=False | soft_intepolacja=False
[Epoch 28] train_loss=0.346514 | train_acc=87.895000% | train_correct=52737 | train_total=60000 | val_loss=0.3925847 | val_acc=85.9700000% | interpolacja=False | soft_intepolacja=False
[Epoch 29] train_loss=0.344011 | train_acc=87.988333% | train_correct=52793 | train_total=60000 | val_loss=0.3898548 | val_acc=86.1000000% | interpolacja=False | soft_intepolacja=False
[Epoch 30] train_loss=0.341381 | train_acc=88.046667% | train_correct=52828 | train_total=60000 | val_loss=0.3903423 | val_acc=86.1300000% | interpolacja=False | soft_intepolacja=False
[Epoch 31] train_loss=0.339059 | train_acc=88.170000% | train_correct=52902 | train_total=60000 | val_loss=0.3868240 | val_acc=86.2900000% | interpolacja=False | soft_intepolacja=False
[Epoch 32] train_loss=0.336708 | train_acc=88.263333% | train_correct=52958 | train_total=60000 | val_loss=0.3878893 | val_acc=86.2200000% | interpolacja=False | soft_intepolacja=False
[Epoch 33] train_loss=0.334601 | train_acc=88.361667% | train_correct=53017 | train_total=60000 | val_loss=0.3836200 | val_acc=86.4100000% | interpolacja=False | soft_intepolacja=False
[Epoch 34] train_loss=0.332145 | train_acc=88.391667% | train_correct=53035 | train_total=60000 | val_loss=0.3824921 | val_acc=86.4200000% | interpolacja=False | soft_intepolacja=False
[Epoch 35] train_loss=0.330792 | train_acc=88.403333% | train_correct=53042 | train_total=60000 | val_loss=0.3809111 | val_acc=86.3900000% | interpolacja=False | soft_intepolacja=False
[Epoch 36] train_loss=0.328823 | train_acc=88.455000% | train_correct=53073 | train_total=60000 | val_loss=0.3796196 | val_acc=86.5000000% | interpolacja=False | soft_intepolacja=False
[Epoch 37] train_loss=0.326491 | train_acc=88.613333% | train_correct=53168 | train_total=60000 | val_loss=0.3799989 | val_acc=86.6800000% | interpolacja=False | soft_intepolacja=False
[Epoch 38] train_loss=0.324162 | train_acc=88.706667% | train_correct=53224 | train_total=60000 | val_loss=0.3786341 | val_acc=86.4600000% | interpolacja=False | soft_intepolacja=False
[Epoch 39] train_loss=0.322338 | train_acc=88.746667% | train_correct=53248 | train_total=60000 | val_loss=0.3761181 | val_acc=86.5100000% | interpolacja=False | soft_intepolacja=False
[Epoch 40] train_loss=0.320294 | train_acc=88.761667% | train_correct=53257 | train_total=60000 | val_loss=0.3753212 | val_acc=86.5600000% | interpolacja=False | soft_intepolacja=False
[Epoch 41] train_loss=0.317954 | train_acc=88.911667% | train_correct=53347 | train_total=60000 | val_loss=0.3726232 | val_acc=86.6000000% | interpolacja=False | soft_intepolacja=False
[Epoch 42] train_loss=0.316831 | train_acc=88.963333% | train_correct=53378 | train_total=60000 | val_loss=0.3713024 | val_acc=86.7700000% | interpolacja=False | soft_intepolacja=False
[Epoch 43] train_loss=0.314713 | train_acc=89.083333% | train_correct=53450 | train_total=60000 | val_loss=0.3702974 | val_acc=86.6300000% | interpolacja=False | soft_intepolacja=False
[Epoch 44] train_loss=0.313158 | train_acc=89.065000% | train_correct=53439 | train_total=60000 | val_loss=0.3715430 | val_acc=86.7600000% | interpolacja=False | soft_intepolacja=False
[Epoch 45] train_loss=0.311683 | train_acc=89.111667% | train_correct=53467 | train_total=60000 | val_loss=0.3685751 | val_acc=86.8600000% | interpolacja=False | soft_intepolacja=False
[Epoch 46] train_loss=0.309833 | train_acc=89.161667% | train_correct=53497 | train_total=60000 | val_loss=0.3676808 | val_acc=86.8400000% | interpolacja=False | soft_intepolacja=False
[Epoch 47] train_loss=0.308146 | train_acc=89.200000% | train_correct=53520 | train_total=60000 | val_loss=0.3675191 | val_acc=86.6700000% | interpolacja=False | soft_intepolacja=False
[Epoch 48] train_loss=0.306628 | train_acc=89.263333% | train_correct=53558 | train_total=60000 | val_loss=0.3654329 | val_acc=86.7600000% | interpolacja=False | soft_intepolacja=False
[Epoch 49] train_loss=0.304796 | train_acc=89.346667% | train_correct=53608 | train_total=60000 | val_loss=0.3658182 | val_acc=86.8000000% | interpolacja=False | soft_intepolacja=False
[Epoch 50] train_loss=0.303341 | train_acc=89.376667% | train_correct=53626 | train_total=60000 | val_loss=0.3639377 | val_acc=86.9000000% | interpolacja=False | soft_intepolacja=False
[Epoch 51] train_loss=0.301457 | train_acc=89.465000% | train_correct=53679 | train_total=60000 | val_loss=0.3626513 | val_acc=86.9900000% | interpolacja=False | soft_intepolacja=False
[Epoch 52] train_loss=0.299695 | train_acc=89.580000% | train_correct=53748 | train_total=60000 | val_loss=0.3614559 | val_acc=86.8900000% | interpolacja=False | soft_intepolacja=False
[Epoch 53] train_loss=0.298284 | train_acc=89.610000% | train_correct=53766 | train_total=60000 | val_loss=0.3606203 | val_acc=87.1500000% | interpolacja=False | soft_intepolacja=False
[Epoch 54] train_loss=0.297275 | train_acc=89.556667% | train_correct=53734 | train_total=60000 | val_loss=0.3601084 | val_acc=87.1200000% | interpolacja=False | soft_intepolacja=False
[Epoch 55] train_loss=0.295421 | train_acc=89.738333% | train_correct=53843 | train_total=60000 | val_loss=0.3596871 | val_acc=87.1700000% | interpolacja=False | soft_intepolacja=False
[Epoch 56] train_loss=0.294004 | train_acc=89.738333% | train_correct=53843 | train_total=60000 | val_loss=0.3590956 | val_acc=87.1400000% | interpolacja=False | soft_intepolacja=False
[Epoch 57] train_loss=0.292480 | train_acc=89.815000% | train_correct=53889 | train_total=60000 | val_loss=0.3562825 | val_acc=87.1000000% | interpolacja=False | soft_intepolacja=False
[Epoch 58] train_loss=0.291200 | train_acc=89.870000% | train_correct=53922 | train_total=60000 | val_loss=0.3564452 | val_acc=87.3100000% | interpolacja=False | soft_intepolacja=False
[Epoch 59] train_loss=0.290064 | train_acc=89.885000% | train_correct=53931 | train_total=60000 | val_loss=0.3555816 | val_acc=87.1900000% | interpolacja=False | soft_intepolacja=False
[Epoch 60] train_loss=0.288188 | train_acc=89.901667% | train_correct=53941 | train_total=60000 | val_loss=0.3549558 | val_acc=87.1700000% | interpolacja=False | soft_intepolacja=False
[Epoch 61] train_loss=0.286728 | train_acc=90.018333% | train_correct=54011 | train_total=60000 | val_loss=0.3550623 | val_acc=87.2800000% | interpolacja=False | soft_intepolacja=False
[Epoch 62] train_loss=0.285817 | train_acc=90.040000% | train_correct=54024 | train_total=60000 | val_loss=0.3537016 | val_acc=87.3700000% | interpolacja=False | soft_intepolacja=False
[Epoch 63] train_loss=0.284238 | train_acc=90.098333% | train_correct=54059 | train_total=60000 | val_loss=0.3519599 | val_acc=87.2800000% | interpolacja=False | soft_intepolacja=False
[Epoch 64] train_loss=0.282754 | train_acc=90.160000% | train_correct=54096 | train_total=60000 | val_loss=0.3529036 | val_acc=87.3200000% | interpolacja=False | soft_intepolacja=False
[Epoch 65] train_loss=0.282032 | train_acc=90.186667% | train_correct=54112 | train_total=60000 | val_loss=0.3510697 | val_acc=87.4100000% | interpolacja=False | soft_intepolacja=False
[Epoch 66] train_loss=0.281198 | train_acc=90.233333% | train_correct=54140 | train_total=60000 | val_loss=0.3539471 | val_acc=87.1900000% | interpolacja=False | soft_intepolacja=False
[Epoch 67] train_loss=0.278927 | train_acc=90.300000% | train_correct=54180 | train_total=60000 | val_loss=0.3508029 | val_acc=87.5100000% | interpolacja=False | soft_intepolacja=False
[Epoch 68] train_loss=0.278058 | train_acc=90.328333% | train_correct=54197 | train_total=60000 | val_loss=0.3482402 | val_acc=87.4600000% | interpolacja=False | soft_intepolacja=False
[Epoch 69] train_loss=0.276821 | train_acc=90.316667% | train_correct=54190 | train_total=60000 | val_loss=0.3495702 | val_acc=87.4900000% | interpolacja=False | soft_intepolacja=False
[Epoch 70] train_loss=0.275449 | train_acc=90.430000% | train_correct=54258 | train_total=60000 | val_loss=0.3470393 | val_acc=87.5100000% | interpolacja=False | soft_intepolacja=False
[Epoch 71] train_loss=0.273830 | train_acc=90.481667% | train_correct=54289 | train_total=60000 | val_loss=0.3469164 | val_acc=87.5100000% | interpolacja=False | soft_intepolacja=False
[Epoch 72] train_loss=0.272339 | train_acc=90.525000% | train_correct=54315 | train_total=60000 | val_loss=0.3468447 | val_acc=87.5400000% | interpolacja=False | soft_intepolacja=False
[Epoch 73] train_loss=0.271281 | train_acc=90.603333% | train_correct=54362 | train_total=60000 | val_loss=0.3466750 | val_acc=87.6100000% | interpolacja=False | soft_intepolacja=False
[Epoch 74] train_loss=0.270071 | train_acc=90.618333% | train_correct=54371 | train_total=60000 | val_loss=0.3451989 | val_acc=87.5800000% | interpolacja=False | soft_intepolacja=False
[Epoch 75] train_loss=0.268758 | train_acc=90.676667% | train_correct=54406 | train_total=60000 | val_loss=0.3450602 | val_acc=87.5100000% | interpolacja=False | soft_intepolacja=False
[Epoch 76] train_loss=0.267541 | train_acc=90.740000% | train_correct=54444 | train_total=60000 | val_loss=0.3462439 | val_acc=87.7200000% | interpolacja=False | soft_intepolacja=False
[Epoch 77] train_loss=0.266412 | train_acc=90.823333% | train_correct=54494 | train_total=60000 | val_loss=0.3430832 | val_acc=87.7500000% | interpolacja=False | soft_intepolacja=False
