Using device: cuda, type: cuda
Model: MLP(hidden=50, num_classes=62)
dataset=emnist_byclass | hidden=50 | batch_size=256 | epochs=5000 | patience=500 | lr=0.001 | seed=42 | momentum=0.9 | log_file=mlp_emnist_byclass_hidden50.txt | cpu=None | model_name=MLP | use_cache=True
[Epoch 01] train_loss=1.799026 | train_acc=55.834523% | train_correct=389687 | train_total=697932 | val_loss=1.2479257 | val_acc=65.4144064% | interpolacja=False | soft_intepolacja=False
[Epoch 02] train_loss=1.161625 | train_acc=67.493538% | train_correct=471059 | train_total=697932 | val_loss=1.0941214 | val_acc=69.2064338% | interpolacja=False | soft_intepolacja=False
[Epoch 03] train_loss=1.064263 | train_acc=69.877724% | train_correct=487699 | train_total=697932 | val_loss=1.0290791 | val_acc=70.8535715% | interpolacja=False | soft_intepolacja=False
[Epoch 04] train_loss=1.009347 | train_acc=71.244047% | train_correct=497235 | train_total=697932 | val_loss=0.9793429 | val_acc=72.1009603% | interpolacja=False | soft_intepolacja=False
[Epoch 05] train_loss=0.965604 | train_acc=72.375532% | train_correct=505132 | train_total=697932 | val_loss=0.9413022 | val_acc=73.2271348% | interpolacja=False | soft_intepolacja=False
[Epoch 06] train_loss=0.928318 | train_acc=73.295249% | train_correct=511551 | train_total=697932 | val_loss=0.9068406 | val_acc=73.8787686% | interpolacja=False | soft_intepolacja=False
[Epoch 07] train_loss=0.895512 | train_acc=74.060510% | train_correct=516892 | train_total=697932 | val_loss=0.8760401 | val_acc=74.5149283% | interpolacja=False | soft_intepolacja=False
[Epoch 08] train_loss=0.866868 | train_acc=74.736651% | train_correct=521611 | train_total=697932 | val_loss=0.8499734 | val_acc=75.2061071% | interpolacja=False | soft_intepolacja=False
[Epoch 09] train_loss=0.841586 | train_acc=75.357055% | train_correct=525941 | train_total=697932 | val_loss=0.8295964 | val_acc=75.7571589% | interpolacja=False | soft_intepolacja=False
[Epoch 10] train_loss=0.819253 | train_acc=75.842346% | train_correct=529328 | train_total=697932 | val_loss=0.8071394 | val_acc=76.3288430% | interpolacja=False | soft_intepolacja=False
[Epoch 11] train_loss=0.799648 | train_acc=76.300270% | train_correct=532524 | train_total=697932 | val_loss=0.7892466 | val_acc=76.6005003% | interpolacja=False | soft_intepolacja=False
[Epoch 12] train_loss=0.782197 | train_acc=76.692428% | train_correct=535261 | train_total=697932 | val_loss=0.7729583 | val_acc=77.0913749% | interpolacja=False | soft_intepolacja=False
[Epoch 13] train_loss=0.766473 | train_acc=77.031573% | train_correct=537628 | train_total=697932 | val_loss=0.7600474 | val_acc=77.2478358% | interpolacja=False | soft_intepolacja=False
[Epoch 14] train_loss=0.752585 | train_acc=77.403099% | train_correct=540221 | train_total=697932 | val_loss=0.7451525 | val_acc=77.6217945% | interpolacja=False | soft_intepolacja=False
[Epoch 15] train_loss=0.739937 | train_acc=77.666735% | train_correct=542061 | train_total=697932 | val_loss=0.7343413 | val_acc=77.7885715% | interpolacja=False | soft_intepolacja=False
[Epoch 16] train_loss=0.728907 | train_acc=77.916473% | train_correct=543804 | train_total=697932 | val_loss=0.7240771 | val_acc=78.0163854% | interpolacja=False | soft_intepolacja=False
[Epoch 17] train_loss=0.718700 | train_acc=78.164492% | train_correct=545535 | train_total=697932 | val_loss=0.7156031 | val_acc=78.2390413% | interpolacja=False | soft_intepolacja=False
[Epoch 18] train_loss=0.709557 | train_acc=78.369669% | train_correct=546967 | train_total=697932 | val_loss=0.7069519 | val_acc=78.4496617% | interpolacja=False | soft_intepolacja=False
[Epoch 19] train_loss=0.701016 | train_acc=78.556364% | train_correct=548270 | train_total=697932 | val_loss=0.6988923 | val_acc=78.6267548% | interpolacja=False | soft_intepolacja=False
[Epoch 20] train_loss=0.693466 | train_acc=78.736754% | train_correct=549529 | train_total=697932 | val_loss=0.6928162 | val_acc=78.6912305% | interpolacja=False | soft_intepolacja=False
[Epoch 21] train_loss=0.686193 | train_acc=78.896225% | train_correct=550642 | train_total=697932 | val_loss=0.6853432 | val_acc=79.0058716% | interpolacja=False | soft_intepolacja=False
[Epoch 22] train_loss=0.679819 | train_acc=79.041368% | train_correct=551655 | train_total=697932 | val_loss=0.6805127 | val_acc=79.0144683% | interpolacja=False | soft_intepolacja=False
[Epoch 23] train_loss=0.673580 | train_acc=79.186511% | train_correct=552668 | train_total=697932 | val_loss=0.6762695 | val_acc=79.1313842% | interpolacja=False | soft_intepolacja=False
[Epoch 24] train_loss=0.667898 | train_acc=79.318472% | train_correct=553589 | train_total=697932 | val_loss=0.6695407 | val_acc=79.1803857% | interpolacja=False | soft_intepolacja=False
[Epoch 25] train_loss=0.662609 | train_acc=79.433383% | train_correct=554391 | train_total=697932 | val_loss=0.6651546 | val_acc=79.2904241% | interpolacja=False | soft_intepolacja=False
[Epoch 26] train_loss=0.657698 | train_acc=79.554742% | train_correct=555238 | train_total=697932 | val_loss=0.6590441 | val_acc=79.4838510% | interpolacja=False | soft_intepolacja=False
[Epoch 27] train_loss=0.652962 | train_acc=79.665641% | train_correct=556012 | train_total=697932 | val_loss=0.6553885 | val_acc=79.5852927% | interpolacja=False | soft_intepolacja=False
[Epoch 28] train_loss=0.648588 | train_acc=79.752899% | train_correct=556621 | train_total=697932 | val_loss=0.6496344 | val_acc=79.6764182% | interpolacja=False | soft_intepolacja=False
[Epoch 29] train_loss=0.644408 | train_acc=79.846461% | train_correct=557274 | train_total=697932 | val_loss=0.6458568 | val_acc=79.8217034% | interpolacja=False | soft_intepolacja=False
[Epoch 30] train_loss=0.640784 | train_acc=79.895463% | train_correct=557616 | train_total=697932 | val_loss=0.6439704 | val_acc=79.8836000% | interpolacja=False | soft_intepolacja=False
[Epoch 31] train_loss=0.637010 | train_acc=80.007794% | train_correct=558400 | train_total=697932 | val_loss=0.6409059 | val_acc=79.8371775% | interpolacja=False | soft_intepolacja=False
[Epoch 32] train_loss=0.633500 | train_acc=80.069978% | train_correct=558834 | train_total=697932 | val_loss=0.6374924 | val_acc=79.9197063% | interpolacja=False | soft_intepolacja=False
[Epoch 33] train_loss=0.630268 | train_acc=80.144054% | train_correct=559351 | train_total=697932 | val_loss=0.6344992 | val_acc=80.0108319% | interpolacja=False | soft_intepolacja=False
[Epoch 34] train_loss=0.627201 | train_acc=80.228876% | train_correct=559943 | train_total=697932 | val_loss=0.6304195 | val_acc=80.1148526% | interpolacja=False | soft_intepolacja=False
[Epoch 35] train_loss=0.624139 | train_acc=80.294069% | train_correct=560398 | train_total=697932 | val_loss=0.6279719 | val_acc=80.1819073% | interpolacja=False | soft_intepolacja=False
[Epoch 36] train_loss=0.621274 | train_acc=80.352097% | train_correct=560803 | train_total=697932 | val_loss=0.6250170 | val_acc=80.2584184% | interpolacja=False | soft_intepolacja=False
[Epoch 37] train_loss=0.618647 | train_acc=80.396371% | train_correct=561112 | train_total=697932 | val_loss=0.6243362 | val_acc=80.2678748% | interpolacja=False | soft_intepolacja=False
[Epoch 38] train_loss=0.616082 | train_acc=80.459128% | train_correct=561550 | train_total=697932 | val_loss=0.6208822 | val_acc=80.3383682% | interpolacja=False | soft_intepolacja=False
[Epoch 39] train_loss=0.613448 | train_acc=80.514434% | train_correct=561936 | train_total=697932 | val_loss=0.6179661 | val_acc=80.4716178% | interpolacja=False | soft_intepolacja=False
[Epoch 40] train_loss=0.611359 | train_acc=80.574755% | train_correct=562357 | train_total=697932 | val_loss=0.6166619 | val_acc=80.4217567% | interpolacja=False | soft_intepolacja=False
