Using device: cuda, type: cuda
Model: MLP(hidden=150, num_classes=47)
dataset=emnist_balanced | hidden=150 | batch_size=256 | epochs=5000 | patience=500 | lr=0.001 | seed=42 | momentum=0.9 | log_file=mlp2_emnist_balanced_hidden_150.txt | cpu=None | model_name=MLP2 | use_cache=True
[Epoch 01] train_loss=3.703080 | train_acc=16.139184% | train_correct=18205 | train_total=112800 | val_loss=3.3879856 | val_acc=31.4521277% | interpolacja=False | soft_intepolacja=False
[Epoch 02] train_loss=2.683947 | train_acc=40.883865% | train_correct=46117 | train_total=112800 | val_loss=2.0597487 | val_acc=49.0585106% | interpolacja=False | soft_intepolacja=False
[Epoch 03] train_loss=1.769789 | train_acc=53.728723% | train_correct=60606 | train_total=112800 | val_loss=1.5901855 | val_acc=56.4308511% | interpolacja=False | soft_intepolacja=False
[Epoch 04] train_loss=1.493711 | train_acc=58.605496% | train_correct=66107 | train_total=112800 | val_loss=1.4323347 | val_acc=59.8989362% | interpolacja=False | soft_intepolacja=False
[Epoch 05] train_loss=1.376495 | train_acc=61.381206% | train_correct=69238 | train_total=112800 | val_loss=1.3453413 | val_acc=61.8829787% | interpolacja=False | soft_intepolacja=False
[Epoch 06] train_loss=1.306483 | train_acc=63.299645% | train_correct=71402 | train_total=112800 | val_loss=1.2941035 | val_acc=63.4308511% | interpolacja=False | soft_intepolacja=False
[Epoch 07] train_loss=1.256501 | train_acc=64.504433% | train_correct=72761 | train_total=112800 | val_loss=1.2505127 | val_acc=64.5053191% | interpolacja=False | soft_intepolacja=False
[Epoch 08] train_loss=1.216373 | train_acc=65.425532% | train_correct=73800 | train_total=112800 | val_loss=1.2164443 | val_acc=65.3085106% | interpolacja=False | soft_intepolacja=False
[Epoch 09] train_loss=1.180339 | train_acc=66.504433% | train_correct=75017 | train_total=112800 | val_loss=1.1853234 | val_acc=66.4148936% | interpolacja=False | soft_intepolacja=False
[Epoch 10] train_loss=1.147491 | train_acc=67.391844% | train_correct=76018 | train_total=112800 | val_loss=1.1551140 | val_acc=66.8882979% | interpolacja=False | soft_intepolacja=False
[Epoch 11] train_loss=1.116818 | train_acc=68.117908% | train_correct=76837 | train_total=112800 | val_loss=1.1270293 | val_acc=67.7021277% | interpolacja=False | soft_intepolacja=False
